Dyad,Cov,StartFrame,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,H_NoSpeak_Overall_Time,H_Typing_Overall_Time,H_Speaking_Overall_Time,H_SSS_Overall_Time,H_Hovering_Overall_Time,H_NoSpeak_Mean,H_Typing_Mean,H_Speaking_Mean,H_SSS_Mean,H_Hovering_Mean,H_Sound_Mean,H_NoSound_Mean,H_NoSpeak_PopularSD,H_Typing_PopularSD,H_Speaking_PopularSD,H_SSS_PopularSD,H_Hovering_PopularSD,H_Sound_PopularSD,H_NoSound_PopularSD,H_NoSpeak_Frequency,H_Typing_Frequency,H_Speaking_Frequency,H_SSS_Frequency,H_Hovering_Frequency,H_Sound_Frequency,H_NoSound_Frequency,S_NoSpeak_Overall_Time,S_Typing_Overall_Time,S_Speaking_Overall_Time,S_SSS_Overall_Time,S_Hovering_Overall_Time,S_NoSpeak_Mean,S_Typing_Mean,S_Speaking_Mean,S_SSS_Mean,S_Hovering_Mean,S_Sound_Mean,S_NoSound_Mean,S_NoSpeak_PopularSD,S_Typing_PopularSD,S_Speaking_PopularSD,S_SSS_PopularSD,S_Hovering_PopularSD,S_Sound_PopularSD,S_NoSound_PopularSD,S_NoSpeak_Frequency,S_Typing_Frequency,S_Speaking_Frequency,S_SSS_Frequency,S_Hovering_Frequency,S_Sound_Frequency,S_NoSound_Frequency
44,2,0,987.0,724.0,67.0,1222.0,82.25,72.400000000000006,33.5,61.100000000000001,84.666666666666671,71.909090909090907,74.563312024077902,49.72765829998432,6.5,42.916080902151357,63.48853164779959,47.438868883983055,12.0,10.0,2.0,20.0,21.0,11.0,890.0,2014.0,96.0,0.0,0.0,296.66666666666669,671.33333333333337,48.0,0.0,0.0,48.0,968.0,219.73367718419701,308.11830339804368,12.0,0.0,0.0,12.0,496.48027822529531,3.0,3.0,2.0,0.0,0.0,2.0,3.0,2242.0,0.0,758.0,0.0,0.0,560.5,0.0,252.66666666666666,0.0,0.0,252.66666666666666,560.5,365.59164377758964,0.0,207.94283402469591,0.0,0.0,207.94283402469591,365.59164377758964,4.0,0.0,3.0,0.0,0.0,3.0,4.0
44,2,3000,1254.0,423.0,0.0,1323.0,96.461538461538467,60.428571428571431,0.0,73.5,88.263157894736835,60.428571428571431,54.733782824216711,28.639917911180952,0.0,38.189949230422158,49.484545280386762,28.639917911180952,13.0,7.0,0.0,18.0,19.0,7.0,1178.0,1622.0,200.0,0.0,0.0,235.59999999999999,270.33333333333331,50.0,0.0,0.0,50.0,560.0,112.30957216551045,137.45746816945072,13.341664064126334,0.0,0.0,13.341664064126334,265.87365420439835,5.0,6.0,4.0,0.0,0.0,4.0,5.0,1163.0,0.0,1837.0,0.0,0.0,290.75,0.0,612.33333333333337,0.0,0.0,612.33333333333337,290.75,147.03634754712863,0.0,418.65366221841282,0.0,0.0,418.65366221841282,147.03634754712863,4.0,0.0,3.0,0.0,0.0,3.0,4.0
44,2,6000,1171.0,264.0,0.0,1565.0,73.1875,44.0,0.0,74.523809523809518,68.333333333333329,44.0,59.632435333046729,23.874672772626646,0.0,56.310042280911176,58.528245792570587,23.874672772626646,16.0,6.0,0.0,21.0,21.0,6.0,1401.0,1433.0,166.0,0.0,0.0,233.5,179.125,41.5,0.0,0.0,41.5,566.79999999999995,112.77374103339245,102.92161762720211,5.6789083458002736,0.0,0.0,5.6789083458002736,220.44083106357587,6.0,8.0,4.0,0.0,0.0,4.0,5.0,1170.0,0.0,1830.0,0.0,0.0,234.0,0.0,457.5,0.0,0.0,457.5,234.0,140.95389317078121,0.0,220.03465636121962,0.0,0.0,220.03465636121962,140.95389317078121,5.0,0.0,4.0,0.0,0.0,4.0,5.0
45,1,0,152.0,155.0,1133.0,1560.0,19.0,51.666666666666664,56.649999999999999,60.0,55.384615384615387,61.333333333333336,8.8175960442741985,27.920522121829233,45.583193174677881,40.342762195200038,45.415243902221029,46.947116482609935,8.0,3.0,20.0,26.0,26.0,21.0,513.0,1792.0,381.0,159.0,155.0,51.299999999999997,224.0,54.428571428571431,79.5,51.666666666666664,77.142857142857139,307.5,29.502711739770636,153.00326793895613,18.54613662392978,45.5,16.006942938057293,40.713032562168138,169.91394880938998,10.0,8.0,7.0,2.0,3.0,7.0,8.0,2364.0,0.0,636.0,0.0,0.0,181.84615384615384,0.0,48.92307692307692,0.0,0.0,48.92307692307692,181.84615384615384,215.21397086257639,0.0,70.1991250640869,0.0,0.0,70.1991250640869,215.21397086257639,13.0,0.0,13.0,0.0,0.0,13.0,13.0
45,1,3000,425.0,340.0,585.0,1650.0,26.5625,26.153846153846153,36.5625,53.225806451612904,45.0,38.541666666666664,19.817822628886354,14.826411744151063,24.43861890021611,46.526932663343636,32.023949371264834,31.256971444605583,16.0,13.0,16.0,31.0,30.0,24.0,523.0,1679.0,474.0,84.0,240.0,87.166666666666671,335.80000000000001,118.5,84.0,60.0,139.5,488.39999999999998,87.054421037775114,94.558764797347052,51.115066272088505,0.0,21.977260975835911,40.059330997908589,254.55027008431949,6.0,5.0,4.0,1.0,4.0,4.0,5.0,2074.0,0.0,926.0,0.0,0.0,296.28571428571428,0.0,115.75,0.0,0.0,115.75,296.28571428571428,244.9633875184,0.0,133.77663286239491,0.0,0.0,133.77663286239491,244.9633875184,7.0,0.0,8.0,0.0,0.0,8.0,7.0
45,1,6000,424.0,372.0,990.0,1214.0,47.111111111111114,41.333333333333336,70.714285714285708,63.89473684210526,94.0,75.666666666666671,40.997139316039672,22.040367006422052,46.727826783602595,52.705632113747527,90.597432286142109,55.192592095517881,9.0,9.0,14.0,19.0,19.0,18.0,280.0,1821.0,547.0,0.0,352.0,56.0,260.14285714285717,91.166666666666671,0.0,88.0,91.166666666666671,350.42857142857144,30.2258167797001,258.29574885690829,56.229934692791133,0.0,55.452682532047085,56.229934692791133,278.93412286408989,5.0,7.0,6.0,0.0,4.0,6.0,7.0,2451.0,0.0,549.0,0.0,0.0,272.33333333333331,0.0,54.899999999999999,0.0,0.0,54.899999999999999,272.33333333333331,324.41948153586588,0.0,38.471937824861385,0.0,0.0,38.471937824861385,324.41948153586588,9.0,0.0,10.0,0.0,0.0,10.0,9.0
45,2,0,196.0,521.0,1408.0,875.0,49.0,47.363636363636367,117.33333333333333,41.666666666666664,101.19047619047619,96.450000000000003,51.560643905987057,17.447441736268839,88.43484732967103,23.735312919046997,85.325493900106139,81.192656687658655,4.0,11.0,12.0,21.0,21.0,20.0,311.0,2543.0,146.0,0.0,0.0,103.66666666666667,847.66666666666663,73.0,0.0,0.0,73.0,951.33333333333337,43.865957441075217,576.0337567268856,10.0,0.0,0.0,10.0,511.03120148273621,3.0,3.0,2.0,0.0,0.0,2.0,3.0,2599.0,0.0,401.0,0.0,0.0,519.79999999999995,0.0,80.200000000000003,0.0,0.0,80.200000000000003,519.79999999999995,528.75453662356415,0.0,49.793172222705394,0.0,0.0,49.793172222705394,528.75453662356415,5.0,0.0,5.0,0.0,0.0,5.0,5.0
45,2,3000,644.0,95.0,909.0,1352.0,64.400000000000006,23.75,56.8125,79.529411764705884,96.941176470588232,66.933333333333337,47.216946110480293,20.327014045353536,55.259861959201451,55.480911022524431,88.293941293863142,64.818173034694169,10.0,4.0,16.0,17.0,17.0,15.0,74.0,2791.0,71.0,64.0,0.0,24.666666666666668,558.20000000000005,35.5,32.0,0.0,33.75,573.0,4.1899350299921778,401.34892549999438,1.5,0.0,0.0,2.0463381929681126,413.37101978730925,3.0,5.0,2.0,2.0,0.0,4.0,5.0,2182.0,0.0,818.0,0.0,0.0,242.44444444444446,0.0,90.888888888888886,0.0,0.0,90.888888888888886,242.44444444444446,266.90077686540747,0.0,85.627675230804314,0.0,0.0,85.627675230804314,266.90077686540747,9.0,0.0,9.0,0.0,0.0,9.0,9.0
45,2,6000,563.0,195.0,1091.0,1151.0,43.307692307692307,39.0,68.1875,50.043478260869563,77.041666666666671,61.238095238095241,25.980420483908844,14.212670403551895,85.796429667848074,36.362281294566486,111.39138176068897,76.230168232484132,13.0,5.0,16.0,23.0,24.0,21.0,265.0,2535.0,200.0,0.0,0.0,66.25,362.14285714285717,40.0,0.0,0.0,40.0,466.66666666666669,65.009133973619427,224.04299878845231,10.807404868885037,0.0,0.0,10.807404868885037,273.76672957505667,4.0,7.0,5.0,0.0,0.0,5.0,6.0,2413.0,0.0,587.0,0.0,0.0,344.71428571428572,0.0,97.833333333333329,0.0,0.0,97.833333333333329,344.71428571428572,281.8488522421265,0.0,123.92526869941506,0.0,0.0,123.92526869941506,281.8488522421265,7.0,0.0,6.0,0.0,0.0,6.0,7.0
47,1,0,277.0,34.0,480.0,2209.0,55.399999999999999,17.0,26.666666666666668,92.041666666666671,32.958333333333336,27.05263157894737,27.375901811629877,4.0,17.726314400411109,67.733841348980704,22.829949566791036,17.138671827833122,5.0,2.0,18.0,24.0,24.0,19.0,1297.0,1150.0,553.0,0.0,0.0,117.90909090909091,104.54545454545455,50.272727272727273,0.0,0.0,50.272727272727273,203.91666666666666,73.841912889452928,62.76849765225117,21.435276400834333,0.0,0.0,21.435276400834333,111.84100197254234,11.0,11.0,11.0,0.0,0.0,11.0,12.0,2269.0,0.0,731.0,0.0,0.0,226.90000000000001,0.0,81.222222222222229,0.0,0.0,81.222222222222229,226.90000000000001,118.3371877306538,0.0,47.713910801260226,0.0,0.0,47.713910801260226,118.3371877306538,10.0,0.0,9.0,0.0,0.0,9.0,10.0
47,1,3000,468.0,96.0,849.0,1587.0,52.0,13.714285714285714,47.166666666666664,75.571428571428569,67.285714285714292,52.5,34.925317146416546,8.580947095817832,46.078736961856933,70.165499206601268,58.952880988724786,49.342622999233072,9.0,7.0,18.0,21.0,21.0,18.0,1102.0,1013.0,404.0,55.0,426.0,137.75,126.625,50.5,55.0,426.0,57.375,282.33333333333331,63.475881246344265,61.508002528126369,15.5161206491829,0.0,0.0,16.612777461941757,162.85644667074811,8.0,8.0,8.0,1.0,1.0,8.0,9.0,2096.0,0.0,904.0,0.0,0.0,232.88888888888889,0.0,113.0,0.0,0.0,113.0,232.88888888888889,152.99269731624042,0.0,57.23635208501674,0.0,0.0,57.23635208501674,152.99269731624042,9.0,0.0,8.0,0.0,0.0,8.0,9.0
47,1,6000,535.0,199.0,543.0,1723.0,59.444444444444443,24.875,54.299999999999997,90.684210526315795,63.850000000000001,49.466666666666669,20.067171151527347,10.240086669555097,39.749339617155904,75.646026529090662,44.583937690607819,40.693761465637728,9.0,8.0,10.0,19.0,20.0,15.0,1248.0,1219.0,533.0,0.0,0.0,208.0,203.16666666666666,76.142857142857139,0.0,0.0,76.142857142857139,411.16666666666669,140.45877212430224,148.69926772591126,41.045022567310404,0.0,0.0,41.045022567310404,239.78630532668504,6.0,6.0,7.0,0.0,0.0,7.0,6.0,1962.0,0.0,1038.0,0.0,0.0,280.28571428571428,0.0,173.0,0.0,0.0,173.0,280.28571428571428,199.99551015368485,0.0,132.33795122085476,0.0,0.0,132.33795122085476,199.99551015368485,7.0,0.0,6.0,0.0,0.0,6.0,7.0
47,2,0,488.0,135.0,769.0,1608.0,48.799999999999997,45.0,54.928571428571431,73.090909090909093,63.272727272727273,56.5,37.983680706324392,2.4494897427831779,33.624957324910326,48.641461075271891,49.994710464009742,32.223826588411249,10.0,3.0,14.0,22.0,22.0,16.0,924.0,1894.0,182.0,0.0,0.0,184.80000000000001,473.5,45.5,0.0,0.0,45.5,563.60000000000002,122.811074419207,486.46608309315872,15.960889699512368,0.0,0.0,15.960889699512368,450.22776458143937,5.0,4.0,4.0,0.0,0.0,4.0,5.0,2196.0,0.0,804.0,0.0,0.0,439.19999999999999,0.0,160.80000000000001,0.0,0.0,160.80000000000001,439.19999999999999,456.34960282660484,0.0,104.73662205742554,0.0,0.0,104.73662205742554,456.34960282660484,5.0,0.0,5.0,0.0,0.0,5.0,5.0
47,2,3000,586.0,173.0,1169.0,1072.0,83.714285714285708,28.833333333333332,77.933333333333337,59.555555555555557,113.41176470588235,89.466666666666669,36.632203965185312,12.374929853897713,55.439416383011178,49.605356142504327,151.83042352786387,95.416187771723969,7.0,6.0,15.0,18.0,17.0,15.0,599.0,2255.0,146.0,0.0,0.0,149.75,751.66666666666663,48.666666666666664,0.0,0.0,48.666666666666664,713.5,118.36674997650312,344.15338957440991,13.021349989749739,0.0,0.0,13.021349989749739,451.94938875940522,4.0,3.0,3.0,0.0,0.0,3.0,4.0,2323.0,0.0,677.0,0.0,0.0,774.33333333333337,0.0,169.25,0.0,0.0,169.25,774.33333333333337,494.462896035239,0.0,216.81486918567185,0.0,0.0,216.81486918567185,494.462896035239,3.0,0.0,4.0,0.0,0.0,4.0,3.0
47,2,6000,719.0,252.0,936.0,1093.0,55.307692307692307,63.0,93.599999999999994,60.722222222222221,112.17647058823529,108.0,30.213050199654852,53.651654214944763,63.479445492222119,51.852146163185907,74.922104877719207,67.213364471928969,13.0,4.0,10.0,18.0,17.0,11.0,1208.0,1659.0,133.0,0.0,0.0,302.0,553.0,44.333333333333336,0.0,0.0,44.333333333333336,716.75,74.635782303128565,453.56440189532805,11.897712198383164,0.0,0.0,11.897712198383164,518.47920642972747,4.0,3.0,3.0,0.0,0.0,3.0,4.0,1893.0,0.0,1107.0,0.0,0.0,631.0,0.0,276.75,0.0,0.0,276.75,631.0,472.23369920693574,0.0,107.45086086207034,0.0,0.0,107.45086086207034,472.23369920693574,3.0,0.0,4.0,0.0,0.0,4.0,3.0
48,1,0,210.0,358.0,520.0,1912.0,35.0,22.375,23.636363636363637,50.315789473684212,28.631578947368421,25.085714285714285,30.221405217715031,10.804368329523017,15.38164624877045,42.043902657728154,19.368206520551013,13.278062312533038,6.0,16.0,22.0,38.0,38.0,35.0,787.0,1762.0,374.0,77.0,0.0,196.75,293.66666666666669,62.333333333333336,38.5,0.0,75.166666666666671,424.83333333333331,100.52953546097784,122.08831047874958,39.398251512246354,15.5,0.0,29.582746473052314,214.07663477258689,4.0,6.0,6.0,2.0,0.0,6.0,6.0,2448.0,0.0,552.0,0.0,0.0,349.71428571428572,0.0,92.0,0.0,0.0,92.0,349.71428571428572,178.97383231372464,0.0,94.58858282054976,0.0,0.0,94.58858282054976,178.97383231372464,7.0,0.0,6.0,0.0,0.0,6.0,7.0
48,1,3000,371.0,311.0,546.0,1772.0,33.727272727272727,28.272727272727273,32.117647058823529,55.375,37.212121212121211,32.96153846153846,20.719296710997387,16.679278974447246,28.406466440585998,44.275239976763537,26.998044346410762,24.312834168920823,11.0,11.0,17.0,32.0,33.0,26.0,1100.0,1309.0,529.0,62.0,0.0,275.0,327.25,132.25,62.0,0.0,118.2,602.25,220.27255843613383,212.4115992595508,64.449107829356336,0.0,0.0,64.129244498902366,266.99566944053606,4.0,4.0,4.0,1.0,0.0,5.0,4.0,2033.0,0.0,967.0,0.0,0.0,508.25,0.0,322.33333333333331,0.0,0.0,322.33333333333331,508.25,257.65420140180134,0.0,300.47665836504211,0.0,0.0,300.47665836504211,257.65420140180134,4.0,0.0,3.0,0.0,0.0,3.0,4.0
48,1,6000,285.0,331.0,241.0,2143.0,20.357142857142858,23.642857142857142,24.100000000000001,64.939393939393938,25.969696969696969,24.869565217391305,16.769901366338882,12.881920569193882,13.823530663329104,63.593853044828442,16.781094789447295,13.42711192302994,14.0,14.0,10.0,33.0,33.0,23.0,710.0,1690.0,447.0,43.0,110.0,177.5,281.66666666666669,63.857142857142854,43.0,110.0,70.0,418.33333333333331,71.079181199560821,162.3285420237475,42.404273947086885,0.0,0.0,43.908996800200299,254.09228419786555,4.0,6.0,7.0,1.0,1.0,7.0,6.0,2390.0,0.0,610.0,0.0,0.0,478.0,0.0,152.5,0.0,0.0,152.5,478.0,337.18837465132157,0.0,85.104347715025696,0.0,0.0,85.104347715025696,337.18837465132157,5.0,0.0,4.0,0.0,0.0,4.0,5.0
48,2,0,313.0,380.0,284.0,2023.0,52.166666666666664,25.333333333333332,20.285714285714285,74.925925925925924,37.57692307692308,28.869565217391305,26.321199736249785,12.897889577584214,13.26880644556231,55.356036792095644,28.042787468332794,15.189539729770235,6.0,15.0,14.0,27.0,26.0,23.0,977.0,1907.0,116.0,0.0,0.0,325.66666666666669,381.39999999999998,29.0,0.0,0.0,29.0,576.79999999999995,154.16945943416363,145.31152741610006,2.2360679774997898,0.0,0.0,2.2360679774997898,293.65244763154965,3.0,5.0,4.0,0.0,0.0,4.0,5.0,2127.0,0.0,873.0,0.0,0.0,425.39999999999998,0.0,218.25,0.0,0.0,218.25,425.39999999999998,201.38480578236283,0.0,163.40803988788312,0.0,0.0,163.40803988788312,201.38480578236283,5.0,0.0,4.0,0.0,0.0,4.0,5.0
48,2,3000,491.0,599.0,105.0,1805.0,49.100000000000001,39.93333333333333,17.5,66.851851851851848,45.96153846153846,39.111111111111114,26.372144395175756,42.962722860120905,13.889444433333777,57.884113923586952,50.378170462727184,44.275512279976176,10.0,15.0,6.0,27.0,26.0,18.0,926.0,1957.0,117.0,0.0,0.0,463.0,652.33333333333337,58.5,0.0,0.0,58.5,961.0,295.0,424.01362661541384,5.5,0.0,0.0,5.5,736.81657599884829,2.0,3.0,2.0,0.0,0.0,2.0,3.0,1833.0,0.0,1167.0,0.0,0.0,916.5,0.0,583.5,0.0,0.0,583.5,916.5,384.5,0.0,149.5,0.0,0.0,149.5,384.5,2.0,0.0,2.0,0.0,0.0,2.0,2.0
48,2,6000,403.0,312.0,131.0,2154.0,50.375,28.363636363636363,16.375,102.57142857142857,40.285714285714285,24.611111111111111,32.607274878468452,14.467975464783827,6.0814780275850708,101.96758188317521,41.682636395395484,13.638747453441811,8.0,11.0,8.0,21.0,21.0,18.0,905.0,1962.0,133.0,0.0,0.0,226.25,490.5,33.25,0.0,0.0,33.25,573.39999999999998,136.42282616923021,276.84156118617739,3.2691742076555053,0.0,0.0,3.2691742076555053,408.07185641746969,4.0,4.0,4.0,0.0,0.0,4.0,5.0,1733.0,0.0,1267.0,0.0,0.0,577.66666666666663,0.0,316.75,0.0,0.0,316.75,577.66666666666663,492.76994857866714,0.0,287.08742135454139,0.0,0.0,287.08742135454139,492.76994857866714,3.0,0.0,4.0,0.0,0.0,4.0,3.0
49,1,0,176.0,846.0,896.0,1082.0,22.0,65.07692307692308,44.799999999999997,37.310344827586206,63.93333333333333,62.214285714285715,11.853269591129697,28.009508106689385,38.6323698470596,25.698656141271293,56.643877770584254,57.62771973306468,8.0,13.0,20.0,29.0,30.0,28.0,1044.0,1529.0,376.0,51.0,0.0,174.0,254.83333333333334,75.200000000000003,51.0,0.0,71.166666666666671,367.57142857142856,121.15967425949388,207.55835859396802,34.856276335833698,0.0,0.0,33.072731298693121,268.80202866095505,6.0,6.0,5.0,1.0,0.0,6.0,7.0,2377.0,0.0,623.0,0.0,0.0,339.57142857142856,0.0,103.83333333333333,0.0,0.0,103.83333333333333,339.57142857142856,303.32201518841191,0.0,110.76764970975155,0.0,0.0,110.76764970975155,303.32201518841191,7.0,0.0,6.0,0.0,0.0,6.0,7.0
49,1,3000,456.0,581.0,826.0,1137.0,45.600000000000001,52.81818181818182,41.299999999999997,40.607142857142854,64.241379310344826,58.625,17.442476888332116,33.000876522293609,29.799496640044108,25.985352035486518,64.647401831896872,71.66345680796222,10.0,11.0,20.0,28.0,29.0,24.0,892.0,1611.0,439.0,0.0,58.0,127.42857142857143,230.14285714285714,87.799999999999997,0.0,58.0,87.799999999999997,426.83333333333331,80.586877951433152,181.36027961052599,37.769829229161203,0.0,0.0,37.769829229161203,185.92060730920124,7.0,7.0,5.0,0.0,1.0,5.0,6.0,2297.0,0.0,703.0,0.0,0.0,328.14285714285717,0.0,117.16666666666667,0.0,0.0,117.16666666666667,328.14285714285717,247.71033115973447,0.0,53.744508763428314,0.0,0.0,53.744508763428314,247.71033115973447,7.0,0.0,6.0,0.0,0.0,6.0,7.0
49,1,6000,618.0,584.0,570.0,1228.0,30.899999999999999,38.93333333333333,30.0,32.315789473684212,46.631578947368418,46.159999999999997,18.643765714039642,17.578269412987034,19.328190483550731,29.846189268488125,30.516967715675108,24.920160513126714,20.0,15.0,19.0,38.0,38.0,25.0,1121.0,1495.0,253.0,0.0,131.0,280.25,299.0,63.25,0.0,131.0,63.25,549.39999999999998,160.32681466305004,299.591054606108,23.466731770743024,0.0,0.0,23.466731770743024,462.45847381143312,4.0,5.0,4.0,0.0,1.0,4.0,5.0,2114.0,0.0,886.0,0.0,0.0,422.80000000000001,0.0,221.5,0.0,0.0,221.5,422.80000000000001,267.96671435086859,0.0,152.08303652939074,0.0,0.0,152.08303652939074,267.96671435086859,5.0,0.0,4.0,0.0,0.0,4.0,5.0
49,2,0,108.0,2119.0,66.0,707.0,108.0,111.52631578947368,33.0,35.350000000000001,114.65000000000001,115.0,0.0,83.179810569792664,7.0,23.048373044533971,78.157069417935574,80.172183127119723,1.0,19.0,2.0,20.0,20.0,19.0,355.0,2541.0,104.0,0.0,0.0,177.5,847.0,52.0,0.0,0.0,52.0,965.33333333333337,123.5,228.07162617622268,6.0,0.0,0.0,6.0,109.51204905803237,2.0,3.0,2.0,0.0,0.0,2.0,3.0,2722.0,0.0,278.0,0.0,0.0,907.33333333333337,0.0,139.0,0.0,0.0,139.0,907.33333333333337,187.70958656629364,0.0,93.0,0.0,0.0,93.0,187.70958656629364,3.0,0.0,2.0,0.0,0.0,2.0,3.0
49,2,3000,103.0,2392.0,10.0,495.0,51.5,159.46666666666667,10.0,30.9375,147.35294117647058,150.125,30.5,151.54883334717189,0.0,15.122287979998266,156.07612817297567,151.1310999596046,2.0,15.0,1.0,16.0,17.0,16.0,676.0,2155.0,169.0,0.0,0.0,225.33333333333334,718.33333333333337,56.333333333333336,0.0,0.0,56.333333333333336,707.75,126.55521412499061,536.18239019530995,9.0308114560960444,0.0,0.0,9.0308114560960444,702.72696511518609,3.0,3.0,3.0,0.0,0.0,3.0,4.0,2466.0,0.0,534.0,0.0,0.0,822.0,0.0,178.0,0.0,0.0,178.0,822.0,545.78200776500501,0.0,126.49901185384809,0.0,0.0,126.49901185384809,545.78200776500501,3.0,0.0,3.0,0.0,0.0,3.0,3.0
49,2,6000,66.0,2106.0,77.0,751.0,22.0,234.0,19.25,62.583333333333336,173.0,198.45454545454547,2.9439202887759488,312.72352006205097,6.098155458825234,39.434456873258554,276.73730948597893,293.61303031413286,3.0,9.0,4.0,12.0,13.0,11.0,806.0,2135.0,59.0,0.0,0.0,403.0,1067.5,59.0,0.0,0.0,59.0,1470.5,152.0,138.5,0.0,0.0,0.0,0.0,290.5,2.0,2.0,1.0,0.0,0.0,1.0,2.0,2098.0,0.0,902.0,0.0,0.0,1049.0,0.0,451.0,0.0,0.0,451.0,1049.0,80.0,0.0,152.0,0.0,0.0,152.0,80.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0
50,1,0,866.0,284.0,439.0,1411.0,72.166666666666671,71.0,39.909090909090907,83.0,93.470588235294116,55.615384615384613,75.732900526932298,37.953919428696686,16.417587827773136,97.40455358361605,88.267053107939773,36.868870466390149,12.0,4.0,11.0,17.0,17.0,13.0,717.0,1834.0,449.0,0.0,0.0,119.5,262.0,89.799999999999997,0.0,0.0,89.799999999999997,425.16666666666669,55.900954076533132,164.41498020036286,34.718294889006287,0.0,0.0,34.718294889006287,139.51991096454856,6.0,7.0,5.0,0.0,0.0,5.0,6.0,2662.0,0.0,338.0,0.0,0.0,380.28571428571428,0.0,56.333333333333336,0.0,0.0,56.333333333333336,380.28571428571428,169.79038697819169,0.0,40.210556933333926,0.0,0.0,40.210556933333926,169.79038697819169,7.0,0.0,6.0,0.0,0.0,6.0,7.0
50,1,3000,1521.0,131.0,594.0,754.0,138.27272727272728,65.5,54.0,68.545454545454547,187.16666666666666,65.909090909090907,135.33264801900063,59.5,27.970763957454512,90.434671183490892,136.6442054713221,41.701219832724199,11.0,2.0,11.0,11.0,12.0,11.0,362.0,1892.0,746.0,0.0,0.0,90.5,378.39999999999998,186.5,0.0,0.0,186.5,450.80000000000001,42.287705068967739,251.74638031161442,92.023094927306161,0.0,0.0,92.023094927306161,251.93602362504652,4.0,5.0,4.0,0.0,0.0,4.0,5.0,2819.0,0.0,181.0,0.0,0.0,563.79999999999995,0.0,45.25,0.0,0.0,45.25,563.79999999999995,357.26763077558536,0.0,22.92787604642,0.0,0.0,22.92787604642,357.26763077558536,5.0,0.0,4.0,0.0,0.0,4.0,5.0
50,1,6000,1516.0,488.0,612.0,384.0,303.19999999999999,162.66666666666666,87.428571428571431,76.799999999999997,436.0,183.33333333333334,292.15845016018278,96.944428525945838,66.827832402925267,57.904749373432232,301.15057142012313,208.06863183948596,5.0,3.0,7.0,5.0,6.0,6.0,598.0,1896.0,506.0,0.0,0.0,199.33333333333334,474.0,126.5,0.0,0.0,126.5,623.5,118.86780706127104,337.00296734598646,55.545026780081763,0.0,0.0,55.545026780081763,427.7934665232745,3.0,4.0,4.0,0.0,0.0,4.0,4.0,2826.0,0.0,174.0,0.0,0.0,471.0,0.0,34.799999999999997,0.0,0.0,34.799999999999997,471.0,432.35093770377478,0.0,23.726778120933318,0.0,0.0,23.726778120933318,432.35093770377478,6.0,0.0,5.0,0.0,0.0,5.0,6.0
50,2,0,1561.0,244.0,63.0,1132.0,111.5,30.5,31.5,66.588235294117652,103.77777777777777,30.699999999999999,97.093290926083782,22.967368155711704,2.5,52.075803146532472,103.66750029437361,20.57692882818036,14.0,8.0,2.0,17.0,18.0,10.0,253.0,2506.0,241.0,0.0,0.0,63.25,417.66666666666669,48.200000000000003,0.0,0.0,48.200000000000003,459.83333333333331,25.143339078173369,153.265202254857,5.4918120870983929,0.0,0.0,5.4918120870983929,163.76142877843841,4.0,6.0,5.0,0.0,0.0,5.0,6.0,2643.0,0.0,357.0,0.0,0.0,377.57142857142856,0.0,59.5,0.0,0.0,59.5,377.57142857142856,206.24455465910029,0.0,43.488504228129067,0.0,0.0,43.488504228129067,206.24455465910029,7.0,0.0,6.0,0.0,0.0,6.0,7.0
50,2,3000,2389.0,78.0,0.0,533.0,398.16666666666669,26.0,0.0,88.833333333333329,352.42857142857144,26.0,536.63563574883426,11.224972160321824,0.0,40.217809764111003,510.65668006788979,11.224972160321824,6.0,3.0,0.0,6.0,7.0,3.0,0.0,2814.0,186.0,0.0,0.0,0.0,938.0,93.0,0.0,0.0,93.0,938.0,0.0,581.04560922529993,27.0,0.0,0.0,27.0,581.04560922529993,0.0,3.0,2.0,0.0,0.0,2.0,3.0,2531.0,0.0,469.0,0.0,0.0,632.75,0.0,156.33333333333334,0.0,0.0,156.33333333333334,632.75,561.17705539339363,0.0,96.658620354776886,0.0,0.0,96.658620354776886,561.17705539339363,4.0,0.0,3.0,0.0,0.0,3.0,4.0
50,2,6000,2507.0,115.0,155.0,223.0,278.55555555555554,23.0,155.0,37.166666666666664,396.71428571428572,45.0,277.41429551849825,6.0,0.0,40.899945666902248,320.78017140613127,49.497474683058329,9.0,5.0,1.0,6.0,7.0,6.0,153.0,2714.0,133.0,0.0,0.0,153.0,904.66666666666663,133.0,0.0,0.0,133.0,1433.5,0.0,624.67609384562036,0.0,0.0,0.0,0.0,40.5,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2784.0,0.0,216.0,0.0,0.0,1392.0,0.0,216.0,0.0,0.0,216.0,1392.0,279.0,0.0,0.0,0.0,0.0,0.0,279.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0
