Dyad,Cov,StartFrame,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_BodyOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_BodyOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_BodyOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_BodyOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_BodyOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,S_BodyOnly_Min,H_NoSpeak_Overall_Time,H_Typing_Overall_Time,H_Speaking_Overall_Time,H_SSS_Overall_Time,H_Hovering_Overall_Time,H_NoSpeak_Mean,H_Typing_Mean,H_Speaking_Mean,H_SSS_Mean,H_Hovering_Mean,H_Sound_Mean,H_NoSound_Mean,H_NoSpeak_Median,H_Typing_Median,H_Speaking_Median,H_SSS_Median,H_Hovering_Median,H_Sound_Median,H_NoSound_Median,H_NoSpeak_PopularSD,H_Typing_PopularSD,H_Speaking_PopularSD,H_SSS_PopularSD,H_Hovering_PopularSD,H_Sound_PopularSD,H_NoSound_PopularSD,H_NoSpeak_Frequency,H_Typing_Frequency,H_Speaking_Frequency,H_SSS_Frequency,H_Hovering_Frequency,H_Sound_Frequency,H_NoSound_Frequency,H_NoSpeak_Max,H_Typing_Max,H_Speaking_Max,H_SSS_Max,H_Hovering_Max,H_Sound_Max,H_NoSound_Max,H_NoSpeak_Min,H_Typing_Min,H_Speaking_Min,H_SSS_Min,H_Hovering_Min,H_Sound_Min,H_NoSound_Min,S_NoSpeak_Overall_Time,S_Typing_Overall_Time,S_Speaking_Overall_Time,S_SSS_Overall_Time,S_Hovering_Overall_Time,S_NoSpeak_Mean,S_Typing_Mean,S_Speaking_Mean,S_SSS_Mean,S_Hovering_Mean,S_Sound_Mean,S_NoSound_Mean,S_NoSpeak_Median,S_Typing_Median,S_Speaking_Median,S_SSS_Median,S_Hovering_Median,S_Sound_Median,S_NoSound_Median,S_NoSpeak_PopularSD,S_Typing_PopularSD,S_Speaking_PopularSD,S_SSS_PopularSD,S_Hovering_PopularSD,S_Sound_PopularSD,S_NoSound_PopularSD,S_NoSpeak_Frequency,S_Typing_Frequency,S_Speaking_Frequency,S_SSS_Frequency,S_Hovering_Frequency,S_Sound_Frequency,S_NoSound_Frequency,S_NoSpeak_Max,S_Typing_Max,S_Speaking_Max,S_SSS_Max,S_Hovering_Max,S_Sound_Max,S_NoSound_Max,S_NoSpeak_Min,S_Typing_Min,S_Speaking_Min,S_SSS_Min,S_Hovering_Min,S_Sound_Min,S_NoSound_Min
45,2,6000,563.0,195.0,1091.0,1151.0,43.307692307692307,39.0,68.1875,50.043478260869563,77.041666666666671,61.238095238095241,131.88235294117646,40.0,35.0,41.5,43.0,41.5,40.0,58.0,25.980420483908844,14.212670403551895,85.796429667848074,36.362281294566486,111.39138176068899,76.230168232484132,152.83088783625058,13.0,5.0,16.0,23.0,24.0,21.0,17.0,110.0,63.0,370.0,129.0,515.0,370.0,553.0,8.0,24.0,13.0,9.0,8.0,13.0,12.0,265.0,2535.0,200.0,0.0,0.0,66.25,362.14285714285717,40.0,0.0,0.0,40.0,466.66666666666669,35.5,330.0,34.0,0.0,0.0,34.0,373.5,65.009133973619427,224.04299878845231,10.807404868885037,0.0,0.0,10.807404868885037,273.76672957505667,4.0,7.0,5.0,0.0,0.0,5.0,6.0,178.0,816.0,59.0,0.0,0.0,59.0,1057.0,16.0,27.0,31.0,0.0,0.0,31.0,221.0,2413.0,0.0,587.0,0.0,0.0,344.71428571428572,0.0,97.833333333333329,0.0,0.0,97.833333333333329,344.71428571428572,282.0,0.0,38.0,0.0,0.0,38.0,282.0,281.8488522421265,0.0,123.92526869941506,0.0,0.0,123.92526869941506,281.8488522421265,7.0,0.0,6.0,0.0,0.0,6.0,7.0,762.0,0.0,365.0,0.0,0.0,365.0,762.0,7.0,0.0,17.0,0.0,0.0,17.0,7.0
47,1,0,277.0,34.0,480.0,2209.0,55.399999999999999,17.0,26.666666666666668,92.041666666666671,32.958333333333336,27.05263157894737,336.125,52.0,17.0,25.5,81.0,29.0,27.0,171.0,27.375901811629877,4.0,17.726314400411106,67.733841348980704,22.829949566791036,17.138671827833122,359.77959833070025,5.0,2.0,18.0,24.0,24.0,19.0,8.0,103.0,21.0,79.0,246.0,103.0,79.0,1175.0,28.0,13.0,8.0,15.0,8.0,8.0,50.0,1297.0,1150.0,553.0,0.0,0.0,117.90909090909091,104.54545454545455,50.272727272727273,0.0,0.0,50.272727272727273,203.91666666666666,75.0,74.0,46.0,0.0,0.0,46.0,209.5,73.841912889452928,62.768497652251177,21.435276400834333,0.0,0.0,21.435276400834333,111.84100197254234,11.0,11.0,11.0,0.0,0.0,11.0,12.0,277.0,233.0,106.0,0.0,0.0,106.0,460.0,41.0,26.0,25.0,0.0,0.0,25.0,63.0,2269.0,0.0,731.0,0.0,0.0,226.90000000000001,0.0,81.222222222222229,0.0,0.0,81.222222222222229,226.90000000000001,210.5,0.0,57.0,0.0,0.0,57.0,210.5,118.3371877306538,0.0,47.713910801260226,0.0,0.0,47.713910801260226,118.3371877306538,10.0,0.0,9.0,0.0,0.0,9.0,10.0,449.0,0.0,167.0,0.0,0.0,167.0,449.0,47.0,0.0,29.0,0.0,0.0,29.0,47.0
47,1,3000,468.0,96.0,849.0,1587.0,52.0,13.714285714285714,47.166666666666664,75.571428571428569,67.285714285714292,52.5,162.40000000000001,33.0,12.0,33.0,57.0,45.0,36.0,81.0,34.925317146416546,8.580947095817832,46.078736961856933,70.165499206601282,58.952880988724786,49.342622999233072,193.50514205054091,9.0,7.0,18.0,21.0,21.0,18.0,15.0,130.0,27.0,209.0,328.0,221.0,221.0,828.0,21.0,5.0,13.0,16.0,5.0,5.0,16.0,1102.0,1013.0,404.0,55.0,426.0,137.75,126.625,50.5,55.0,426.0,57.375,282.33333333333331,115.5,124.5,51.5,55.0,426.0,52.0,257.0,63.475881246344265,61.508002528126369,15.5161206491829,0.0,0.0,16.612777461941757,162.85644667074811,8.0,8.0,8.0,1.0,1.0,8.0,9.0,264.0,215.0,80.0,55.0,426.0,84.0,639.0,48.0,42.0,29.0,55.0,426.0,33.0,48.0,2096.0,0.0,904.0,0.0,0.0,232.88888888888889,0.0,113.0,0.0,0.0,113.0,232.88888888888889,221.0,0.0,92.0,0.0,0.0,92.0,221.0,152.99269731624042,0.0,57.23635208501674,0.0,0.0,57.23635208501674,152.99269731624042,9.0,0.0,8.0,0.0,0.0,8.0,9.0,528.0,0.0,221.0,0.0,0.0,221.0,528.0,54.0,0.0,42.0,0.0,0.0,42.0,54.0
47,1,6000,535.0,199.0,543.0,1723.0,59.444444444444443,24.875,54.299999999999997,90.684210526315795,63.850000000000001,49.466666666666669,151.06666666666666,60.0,27.5,45.0,62.0,49.5,40.0,84.0,20.067171151527347,10.240086669555097,39.749339617155904,75.646026529090662,44.583937690607819,40.693761465637728,113.59839591981728,9.0,8.0,10.0,19.0,20.0,15.0,15.0,86.0,42.0,152.0,290.0,170.0,170.0,357.0,24.0,9.0,9.0,16.0,9.0,9.0,24.0,1248.0,1219.0,533.0,0.0,0.0,208.0,203.16666666666666,76.142857142857139,0.0,0.0,76.142857142857139,411.16666666666669,164.0,166.0,62.0,0.0,0.0,62.0,338.0,140.45877212430224,148.69926772591126,41.045022567310404,0.0,0.0,41.045022567310404,239.78630532668504,6.0,6.0,7.0,0.0,0.0,7.0,6.0,428.0,495.0,169.0,0.0,0.0,169.0,923.0,49.0,40.0,35.0,0.0,0.0,35.0,159.0,1962.0,0.0,1038.0,0.0,0.0,280.28571428571428,0.0,173.0,0.0,0.0,173.0,280.28571428571428,194.0,0.0,153.5,0.0,0.0,153.5,194.0,199.99551015368485,0.0,132.33795122085476,0.0,0.0,132.33795122085476,199.99551015368485,7.0,0.0,6.0,0.0,0.0,6.0,7.0,721.0,0.0,356.0,0.0,0.0,356.0,721.0,77.0,0.0,36.0,0.0,0.0,36.0,77.0
47,2,0,488.0,135.0,769.0,1608.0,48.799999999999997,45.0,54.928571428571431,73.090909090909093,63.272727272727273,56.5,216.09090909090909,34.5,45.0,58.5,64.5,52.0,58.5,185.0,37.983680706324392,2.4494897427831779,33.624957324910334,48.641461075271891,49.994710464009735,32.223826588411249,193.62074200750598,10.0,3.0,14.0,22.0,22.0,16.0,11.0,137.0,48.0,105.0,209.0,234.0,105.0,609.0,12.0,42.0,10.0,11.0,10.0,10.0,11.0,924.0,1894.0,182.0,0.0,0.0,184.80000000000001,473.5,45.5,0.0,0.0,45.5,563.60000000000002,163.0,240.5,37.0,0.0,0.0,37.0,516.0,122.811074419207,486.46608309315872,15.960889699512368,0.0,0.0,15.960889699512368,450.22776458143937,5.0,4.0,4.0,0.0,0.0,4.0,5.0,405.0,1302.0,73.0,0.0,0.0,73.0,1405.0,46.0,111.0,35.0,0.0,0.0,35.0,163.0,2196.0,0.0,804.0,0.0,0.0,439.19999999999999,0.0,160.80000000000001,0.0,0.0,160.80000000000001,439.19999999999999,230.0,0.0,145.0,0.0,0.0,145.0,230.0,456.34960282660484,0.0,104.73662205742554,0.0,0.0,104.73662205742554,456.34960282660484,5.0,0.0,5.0,0.0,0.0,5.0,5.0,1323.0,0.0,341.0,0.0,0.0,341.0,1323.0,107.0,0.0,51.0,0.0,0.0,51.0,107.0
47,2,3000,586.0,173.0,1169.0,1072.0,83.714285714285708,28.833333333333332,77.933333333333337,59.555555555555557,113.41176470588235,89.466666666666669,172.38461538461539,87.0,28.5,48.0,46.5,66.0,41.0,150.0,36.632203965185312,12.374929853897713,55.439416383011178,49.605356142504327,151.8304235278639,95.416187771723969,129.60563761571157,7.0,6.0,15.0,18.0,17.0,15.0,13.0,131.0,44.0,175.0,234.0,657.0,353.0,459.0,10.0,11.0,13.0,20.0,13.0,13.0,38.0,599.0,2255.0,146.0,0.0,0.0,149.75,751.66666666666663,48.666666666666664,0.0,0.0,48.666666666666664,713.5,125.0,932.0,53.0,0.0,0.0,53.0,856.0,118.36674997650312,344.15338957440991,13.021349989749739,0.0,0.0,13.021349989749739,451.94938875940522,4.0,3.0,3.0,0.0,0.0,3.0,4.0,326.0,1053.0,62.0,0.0,0.0,62.0,1119.0,23.0,270.0,31.0,0.0,0.0,31.0,23.0,2323.0,0.0,677.0,0.0,0.0,774.33333333333337,0.0,169.25,0.0,0.0,169.25,774.33333333333337,1067.0,0.0,60.0,0.0,0.0,60.0,1067.0,494.462896035239,0.0,216.81486918567185,0.0,0.0,216.81486918567185,494.462896035239,3.0,0.0,4.0,0.0,0.0,4.0,3.0,1178.0,0.0,540.0,0.0,0.0,540.0,1178.0,78.0,0.0,17.0,0.0,0.0,17.0,78.0
47,2,6000,719.0,252.0,936.0,1093.0,55.307692307692307,63.0,93.599999999999994,60.722222222222221,112.17647058823529,108.0,135.26666666666668,55.0,41.5,89.5,46.0,87.0,92.0,66.0,30.213050199654852,53.651654214944763,63.479445492222119,51.852146163185907,74.922104877719221,67.213364471928969,216.71347186755349,13.0,4.0,10.0,18.0,17.0,11.0,15.0,108.0,154.0,207.0,214.0,251.0,207.0,895.0,14.0,15.0,13.0,1.0,14.0,15.0,1.0,1208.0,1659.0,133.0,0.0,0.0,302.0,553.0,44.333333333333336,0.0,0.0,44.333333333333336,716.75,306.5,314.0,46.0,0.0,0.0,46.0,542.0,74.635782303128565,453.56440189532805,11.897712198383164,0.0,0.0,11.897712198383164,518.47920642972747,4.0,3.0,3.0,0.0,0.0,3.0,4.0,393.0,1188.0,58.0,0.0,0.0,58.0,1581.0,202.0,157.0,29.0,0.0,0.0,29.0,202.0,1893.0,0.0,1107.0,0.0,0.0,631.0,0.0,276.75,0.0,0.0,276.75,631.0,369.0,0.0,257.0,0.0,0.0,257.0,369.0,472.23369920693574,0.0,107.45086086207034,0.0,0.0,107.45086086207034,472.23369920693574,3.0,0.0,4.0,0.0,0.0,4.0,3.0,1294.0,0.0,422.0,0.0,0.0,422.0,1294.0,230.0,0.0,171.0,0.0,0.0,171.0,230.0
48,1,0,210.0,358.0,584.0,1848.0,35.0,22.375,25.391304347826086,47.384615384615387,29.53846153846154,26.166666666666668,110.54545454545455,23.0,20.5,18.0,36.0,25.0,23.5,82.0,30.221405217715031,10.804368329523017,17.148302312815698,36.007560021448619,19.918868974489484,14.570708821315302,93.617076566155319,6.0,16.0,23.0,39.0,39.0,36.0,22.0,102.0,46.0,64.0,183.0,102.0,64.0,358.0,14.0,8.0,5.0,7.0,5.0,5.0,21.0,787.0,1762.0,374.0,77.0,0.0,196.75,293.66666666666669,62.333333333333336,38.5,0.0,75.166666666666671,424.83333333333331,173.5,271.0,56.5,38.5,0.0,70.0,334.0,100.52953546097784,122.08831047874958,39.398251512246354,15.5,0.0,29.582746473052314,214.07663477258689,4.0,6.0,6.0,2.0,0.0,6.0,6.0,339.0,496.0,131.0,54.0,0.0,131.0,740.0,101.0,170.0,20.0,23.0,0.0,43.0,170.0,2448.0,0.0,552.0,0.0,0.0,349.71428571428572,0.0,92.0,0.0,0.0,92.0,349.71428571428572,331.0,0.0,51.5,0.0,0.0,51.5,331.0,178.97383231372464,0.0,94.58858282054976,0.0,0.0,94.58858282054976,178.97383231372464,7.0,0.0,6.0,0.0,0.0,6.0,7.0,653.0,0.0,303.0,0.0,0.0,303.0,653.0,35.0,0.0,38.0,0.0,0.0,38.0,35.0
48,1,3000,371.0,311.0,546.0,1772.0,33.727272727272727,28.272727272727273,32.117647058823529,55.375,37.212121212121211,32.96153846153846,122.0,25.0,26.0,23.0,40.0,24.0,23.5,87.0,20.719296710997387,16.679278974447246,28.406466440585994,44.275239976763537,26.998044346410762,24.312834168920823,105.65435204128204,11.0,11.0,17.0,32.0,33.0,26.0,19.0,86.0,68.0,111.0,184.0,111.0,111.0,346.0,17.0,8.0,6.0,8.0,6.0,6.0,6.0,1100.0,1309.0,529.0,62.0,0.0,275.0,327.25,132.25,62.0,0.0,118.2,602.25,173.0,264.0,105.0,62.0,0.0,101.0,660.5,220.27255843613383,212.4115992595508,64.449107829356336,0.0,0.0,64.129244498902366,266.99566944053606,4.0,4.0,4.0,1.0,0.0,5.0,4.0,651.0,675.0,242.0,62.0,0.0,242.0,879.0,103.0,106.0,77.0,62.0,0.0,62.0,209.0,2033.0,0.0,967.0,0.0,0.0,508.25,0.0,322.33333333333331,0.0,0.0,322.33333333333331,508.25,426.5,0.0,149.0,0.0,0.0,149.0,426.5,257.65420140180134,0.0,300.47665836504211,0.0,0.0,300.47665836504211,257.65420140180134,4.0,0.0,3.0,0.0,0.0,3.0,4.0,935.0,0.0,745.0,0.0,0.0,745.0,935.0,245.0,0.0,73.0,0.0,0.0,73.0,245.0
48,1,6000,285.0,349.0,294.0,2072.0,20.357142857142858,23.266666666666666,26.727272727272727,59.200000000000003,26.514285714285716,25.719999999999999,94.640000000000001,16.5,22.0,20.0,32.0,20.0,23.0,68.0,16.769901366338882,12.524464947542558,15.580237535188369,55.6462294961919,16.967820684328032,14.095446073111699,82.487274170019717,14.0,15.0,11.0,35.0,35.0,25.0,25.0,71.0,57.0,53.0,209.0,71.0,57.0,295.0,4.0,9.0,10.0,9.0,4.0,9.0,9.0,710.0,1690.0,447.0,43.0,110.0,177.5,281.66666666666669,63.857142857142854,43.0,110.0,70.0,418.33333333333331,160.5,305.0,56.0,43.0,110.0,56.0,376.5,71.079181199560821,162.3285420237475,42.404273947086885,0.0,0.0,43.908996800200299,254.09228419786555,4.0,6.0,7.0,1.0,1.0,7.0,6.0,292.0,475.0,137.0,43.0,110.0,137.0,750.0,97.0,73.0,4.0,43.0,110.0,4.0,105.0,2390.0,0.0,610.0,0.0,0.0,478.0,0.0,152.5,0.0,0.0,152.5,478.0,688.0,0.0,141.0,0.0,0.0,141.0,688.0,337.18837465132157,0.0,85.104347715025696,0.0,0.0,85.104347715025696,337.18837465132157,5.0,0.0,4.0,0.0,0.0,4.0,5.0,849.0,0.0,278.0,0.0,0.0,278.0,849.0,47.0,0.0,50.0,0.0,0.0,50.0,47.0
48,2,0,313.0,380.0,284.0,2023.0,52.166666666666664,25.333333333333332,20.285714285714285,74.925925925925924,37.57692307692308,28.869565217391305,121.42105263157895,59.0,21.0,14.5,54.0,26.0,25.0,72.0,26.321199736249785,12.897889577584214,13.26880644556231,55.356036792095644,28.042787468332794,15.189539729770235,108.32860135982638,6.0,15.0,14.0,27.0,26.0,23.0,19.0,82.0,53.0,51.0,196.0,120.0,61.0,400.0,11.0,9.0,9.0,19.0,9.0,9.0,19.0,977.0,1907.0,116.0,0.0,0.0,325.66666666666669,381.39999999999998,29.0,0.0,0.0,29.0,576.79999999999995,241.0,463.0,29.0,0.0,0.0,29.0,504.0,154.16945943416363,145.31152741610006,2.2360679774997898,0.0,0.0,2.2360679774997898,293.65244763154965,3.0,5.0,4.0,0.0,0.0,4.0,5.0,542.0,529.0,32.0,0.0,0.0,32.0,1071.0,194.0,195.0,26.0,0.0,0.0,26.0,216.0,2127.0,0.0,873.0,0.0,0.0,425.39999999999998,0.0,218.25,0.0,0.0,218.25,425.39999999999998,436.0,0.0,173.5,0.0,0.0,173.5,436.0,201.38480578236283,0.0,163.40803988788312,0.0,0.0,163.40803988788312,201.38480578236283,5.0,0.0,4.0,0.0,0.0,4.0,5.0,678.0,0.0,466.0,0.0,0.0,466.0,678.0,101.0,0.0,60.0,0.0,0.0,60.0,101.0
48,2,3000,491.0,599.0,105.0,1805.0,49.100000000000001,39.93333333333333,17.5,66.851851851851848,45.96153846153846,39.111111111111114,79.583333333333329,39.5,22.0,12.5,49.0,31.5,17.0,59.0,26.372144395175756,42.962722860120905,13.889444433333777,57.884113923586952,50.378170462727184,44.275512279976169,62.702948273763191,10.0,15.0,6.0,27.0,26.0,18.0,24.0,98.0,183.0,48.0,241.0,253.0,183.0,241.0,18.0,8.0,7.0,6.0,7.0,7.0,16.0,926.0,1957.0,117.0,0.0,0.0,463.0,652.33333333333337,58.5,0.0,0.0,58.5,961.0,463.0,435.0,58.5,0.0,0.0,58.5,445.0,295.0,424.01362661541384,5.5,0.0,0.0,5.5,736.81657599884829,2.0,3.0,2.0,0.0,0.0,2.0,3.0,758.0,1245.0,64.0,0.0,0.0,64.0,2003.0,168.0,277.0,53.0,0.0,0.0,53.0,435.0,1833.0,0.0,1167.0,0.0,0.0,916.5,0.0,583.5,0.0,0.0,583.5,916.5,916.5,0.0,583.5,0.0,0.0,583.5,916.5,384.5,0.0,149.5,0.0,0.0,149.5,384.5,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1301.0,0.0,733.0,0.0,0.0,733.0,1301.0,532.0,0.0,434.0,0.0,0.0,434.0,532.0
48,2,6000,403.0,324.0,144.0,2129.0,50.375,27.0,18.0,101.38095238095238,41.476190476190474,26.0,133.70588235294119,49.0,23.5,18.0,52.0,26.0,23.0,48.0,32.607274878468452,14.571661996262929,6.4226162893325647,102.84499487345771,41.21213303503049,13.55646627177517,199.86517947205789,8.0,12.0,8.0,21.0,21.0,18.0,17.0,123.0,55.0,26.0,339.0,166.0,55.0,848.0,10.0,9.0,7.0,10.0,9.0,9.0,7.0,905.0,1962.0,133.0,0.0,0.0,226.25,490.5,33.25,0.0,0.0,33.25,573.39999999999998,220.5,610.0,33.0,0.0,0.0,33.0,649.0,136.42282616923021,276.84156118617739,3.2691742076555053,0.0,0.0,3.2691742076555053,408.07185641746969,4.0,4.0,4.0,0.0,0.0,4.0,5.0,414.0,722.0,37.0,0.0,0.0,37.0,1136.0,50.0,20.0,30.0,0.0,0.0,30.0,50.0,1733.0,0.0,1267.0,0.0,0.0,577.66666666666663,0.0,316.75,0.0,0.0,316.75,577.66666666666663,431.0,0.0,241.0,0.0,0.0,241.0,431.0,492.76994857866714,0.0,287.08742135454139,0.0,0.0,287.08742135454139,492.76994857866714,3.0,0.0,4.0,0.0,0.0,4.0,3.0,1241.0,0.0,775.0,0.0,0.0,775.0,1241.0,61.0,0.0,10.0,0.0,0.0,10.0,61.0
49,1,0,176.0,846.0,896.0,1082.0,22.0,65.07692307692308,44.799999999999997,37.310344827586206,63.93333333333333,62.214285714285715,104.10526315789474,18.0,65.0,37.0,29.0,48.0,40.5,69.0,11.853269591129697,28.009508106689385,38.6323698470596,25.698656141271293,56.643877770584254,57.62771973306468,83.325547189349024,8.0,13.0,20.0,29.0,30.0,28.0,19.0,42.0,119.0,184.0,119.0,249.0,249.0,325.0,7.0,19.0,8.0,10.0,7.0,8.0,15.0,1044.0,1529.0,376.0,51.0,0.0,174.0,254.83333333333334,75.200000000000003,51.0,0.0,71.166666666666671,367.57142857142856,107.0,163.0,57.0,51.0,0.0,54.5,300.0,121.15967425949388,207.55835859396802,34.856276335833698,0.0,0.0,33.072731298693121,268.80202866095505,6.0,6.0,5.0,1.0,0.0,6.0,7.0,425.0,589.0,132.0,51.0,0.0,132.0,908.0,82.0,18.0,37.0,51.0,0.0,37.0,106.0,2377.0,0.0,623.0,0.0,0.0,339.57142857142856,0.0,103.83333333333333,0.0,0.0,103.83333333333333,339.57142857142856,279.0,0.0,66.0,0.0,0.0,66.0,279.0,303.32201518841191,0.0,110.76764970975155,0.0,0.0,110.76764970975155,303.32201518841191,7.0,0.0,6.0,0.0,0.0,6.0,7.0,930.0,0.0,341.0,0.0,0.0,341.0,930.0,52.0,0.0,10.0,0.0,0.0,10.0,52.0
49,1,3000,456.0,581.0,826.0,1137.0,45.600000000000001,52.81818181818182,41.299999999999997,40.607142857142854,64.241379310344826,58.625,98.150000000000006,45.0,39.0,33.0,31.5,50.0,35.5,72.5,17.442476888332116,33.000876522293609,29.799496640044108,25.985352035486518,64.647401831896872,71.66345680796222,80.171238608368768,10.0,11.0,20.0,28.0,29.0,24.0,20.0,67.0,105.0,131.0,97.0,334.0,334.0,368.0,19.0,7.0,11.0,9.0,7.0,7.0,9.0,892.0,1611.0,439.0,0.0,58.0,127.42857142857143,230.14285714285714,87.799999999999997,0.0,58.0,87.799999999999997,426.83333333333331,171.0,225.0,106.0,0.0,58.0,106.0,375.5,80.586877951433152,181.36027961052599,37.769829229161203,0.0,0.0,37.769829229161203,185.92060730920124,7.0,7.0,5.0,0.0,1.0,5.0,6.0,240.0,529.0,136.0,0.0,58.0,136.0,700.0,3.0,29.0,38.0,0.0,58.0,38.0,214.0,2297.0,0.0,703.0,0.0,0.0,328.14285714285717,0.0,117.16666666666667,0.0,0.0,117.16666666666667,328.14285714285717,375.0,0.0,117.0,0.0,0.0,117.0,375.0,247.71033115973447,0.0,53.744508763428314,0.0,0.0,53.744508763428314,247.71033115973447,7.0,0.0,6.0,0.0,0.0,6.0,7.0,737.0,0.0,210.0,0.0,0.0,210.0,737.0,16.0,0.0,36.0,0.0,0.0,36.0,16.0
49,1,6000,618.0,584.0,570.0,1228.0,30.899999999999999,38.93333333333333,30.0,32.315789473684212,46.631578947368418,46.159999999999997,58.0,26.0,33.0,26.0,23.5,37.0,47.0,37.0,18.643765714039638,17.578269412987034,19.328190483550731,29.846189268488125,30.516967715675108,24.920160513126717,54.53084359539843,20.0,15.0,19.0,38.0,38.0,25.0,31.0,87.0,78.0,79.0,180.0,126.0,105.0,258.0,10.0,13.0,9.0,7.0,9.0,9.0,8.0,1121.0,1495.0,253.0,0.0,131.0,280.25,299.0,63.25,0.0,131.0,63.25,549.39999999999998,229.5,223.0,58.5,0.0,131.0,58.5,433.0,160.32681466305004,299.591054606108,23.466731770743024,0.0,0.0,23.466731770743024,462.45847381143312,4.0,5.0,4.0,0.0,1.0,4.0,5.0,545.0,884.0,96.0,0.0,131.0,96.0,1429.0,117.0,63.0,40.0,0.0,131.0,40.0,63.0,2114.0,0.0,886.0,0.0,0.0,422.80000000000001,0.0,221.5,0.0,0.0,221.5,422.80000000000001,367.0,0.0,148.5,0.0,0.0,148.5,367.0,267.96671435086859,0.0,152.08303652939074,0.0,0.0,152.08303652939074,267.96671435086859,5.0,0.0,4.0,0.0,0.0,4.0,5.0,906.0,0.0,480.0,0.0,0.0,480.0,906.0,140.0,0.0,109.0,0.0,0.0,109.0,140.0
49,2,0,0.0,2227.0,66.0,707.0,0.0,111.34999999999999,33.0,35.350000000000001,114.65000000000001,114.65000000000001,38.649999999999999,0.0,103.0,33.0,27.5,103.0,103.0,27.5,0.0,81.077293368735482,7.0,23.048373044533964,78.157069417935574,78.157069417935574,27.727738818735293,0.0,20.0,2.0,20.0,20.0,20.0,20.0,0.0,331.0,40.0,91.0,331.0,331.0,106.0,0.0,15.0,26.0,10.0,24.0,24.0,10.0,355.0,2541.0,104.0,0.0,0.0,177.5,847.0,52.0,0.0,0.0,52.0,965.33333333333337,177.5,972.0,52.0,0.0,0.0,52.0,972.0,123.5,228.07162617622268,6.0,0.0,0.0,6.0,109.51204905803237,2.0,3.0,2.0,0.0,0.0,2.0,3.0,301.0,1042.0,58.0,0.0,0.0,58.0,1096.0,54.0,527.0,46.0,0.0,0.0,46.0,828.0,2722.0,0.0,278.0,0.0,0.0,907.33333333333337,0.0,139.0,0.0,0.0,139.0,907.33333333333337,956.0,0.0,139.0,0.0,0.0,139.0,956.0,187.70958656629364,0.0,93.0,0.0,0.0,93.0,187.70958656629364,3.0,0.0,2.0,0.0,0.0,2.0,3.0,1109.0,0.0,232.0,0.0,0.0,232.0,1109.0,657.0,0.0,46.0,0.0,0.0,46.0,657.0
49,2,3000,103.0,2392.0,10.0,495.0,51.5,159.46666666666667,10.0,30.9375,147.35294117647058,150.125,31.5625,51.5,78.0,10.0,27.5,64.0,71.0,27.5,30.5,151.54883334717189,0.0,15.122287979998266,156.07612817297564,151.1310999596046,15.520022350177205,2.0,15.0,1.0,16.0,17.0,16.0,16.0,82.0,538.0,10.0,63.0,538.0,538.0,63.0,21.0,40.0,10.0,10.0,10.0,10.0,10.0,676.0,2155.0,169.0,0.0,0.0,225.33333333333334,718.33333333333337,56.333333333333336,0.0,0.0,56.333333333333336,707.75,211.0,753.0,55.0,0.0,0.0,55.0,521.0,126.55521412499061,536.18239019530995,9.0308114560960444,0.0,0.0,9.0308114560960444,702.72696511518609,3.0,3.0,3.0,0.0,0.0,3.0,4.0,387.0,1357.0,68.0,0.0,0.0,68.0,1744.0,78.0,45.0,46.0,0.0,0.0,46.0,45.0,2466.0,0.0,534.0,0.0,0.0,822.0,0.0,178.0,0.0,0.0,178.0,822.0,863.0,0.0,127.0,0.0,0.0,127.0,863.0,545.78200776500501,0.0,126.49901185384809,0.0,0.0,126.49901185384809,545.78200776500501,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1469.0,0.0,352.0,0.0,0.0,352.0,1469.0,134.0,0.0,55.0,0.0,0.0,55.0,134.0
