Dyad,Cov,SectionStartTime,GazeID,Start,End,Duration,GazeType,S+H_NoSound_Overall_Time,S+H_Sound_Overall_Time,S+H_NoSound_Mean,S+H_Sound_Mean,S+H_NoSound_Median,S+H_Sound_Median,S+H_NoSound_PopularSD,S+H_Sound_PopularSD,S+H_NoSound_Frequency,S+H_Sound_Frequency,S+H_NoSound_Max,S+H_Sound_Max,S+H_NoSound_Min,S+H_Sound_Min
70,1,6000,16,6655,6666,12,4,12.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,12.0,0.0
70,1,6000,17,6667,6692,26,3,26.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,26.0,0.0
70,1,6000,18,6693,6701,9,4,9.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,9.0,0.0
70,1,6000,19,6702,6750,49,2,49.0,0.0,49.0,0.0,49.0,0.0,0.0,0.0,1.0,0.0,49.0,0.0,49.0,0.0
70,1,6000,20,6751,6768,18,4,18.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,18.0,0.0
70,1,6000,21,6769,6830,62,2,62.0,0.0,62.0,0.0,62.0,0.0,0.0,0.0,1.0,0.0,62.0,0.0,62.0,0.0
70,1,6000,22,6831,6841,11,4,11.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0,0.0
70,1,6000,23,6842,6892,51,3,46.0,5.0,46.0,5.0,46.0,5.0,0.0,0.0,1.0,1.0,46.0,5.0,46.0,5.0
70,1,6000,24,6893,7042,150,4,6.0,144.0,6.0,144.0,6.0,144.0,0.0,0.0,1.0,1.0,6.0,144.0,6.0,144.0
70,1,6000,25,7043,7083,41,1,21.0,20.0,21.0,20.0,21.0,20.0,0.0,0.0,1.0,1.0,21.0,20.0,21.0,20.0
70,1,6000,26,7084,7093,10,4,7.0,3.0,7.0,3.0,7.0,3.0,0.0,0.0,1.0,1.0,7.0,3.0,7.0,3.0
70,1,6000,27,7094,7104,11,3,11.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0,0.0
70,1,6000,28,7105,7144,40,2,40.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,40.0,0.0
70,1,6000,29,7145,7258,114,4,22.0,92.0,22.0,92.0,22.0,92.0,0.0,0.0,1.0,1.0,22.0,92.0,22.0,92.0
70,1,6000,30,7259,7292,34,2,11.0,23.0,11.0,23.0,11.0,23.0,0.0,0.0,1.0,1.0,11.0,23.0,11.0,23.0
70,1,6000,31,7293,7316,24,4,24.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,24.0,0.0
70,1,6000,32,7317,7342,26,3,26.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,26.0,0.0
70,1,6000,33,7343,7420,78,4,15.0,63.0,7.5,63.0,7.5,63.0,2.5,0.0,2.0,1.0,10.0,63.0,5.0,63.0
70,1,6000,34,7421,7495,75,1,48.0,27.0,48.0,27.0,48.0,27.0,0.0,0.0,1.0,1.0,48.0,27.0,48.0,27.0
70,1,6000,35,7496,7532,37,4,0.0,37.0,0.0,37.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,37.0
70,1,6000,36,7533,7545,13,3,0.0,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,13.0
70,1,6000,37,7546,7575,30,1,0.0,30.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,30.0
70,1,6000,38,7576,7793,218,4,135.0,83.0,67.5,41.5,67.5,41.5,26.5,11.5,2.0,2.0,94.0,53.0,41.0,30.0
70,1,6000,39,7794,7891,98,1,50.0,48.0,50.0,48.0,50.0,48.0,0.0,0.0,1.0,1.0,50.0,48.0,50.0,48.0
70,1,6000,40,7892,7906,15,4,0.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,15.0
70,1,6000,41,7907,7915,9,1,0.0,9.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,9.0
70,1,6000,42,7916,8060,145,4,90.0,55.0,90.0,27.5,90.0,27.5,0.0,4.5,1.0,2.0,90.0,32.0,90.0,23.0
70,1,6000,43,8061,8085,25,1,24.0,1.0,24.0,1.0,24.0,1.0,0.0,0.0,1.0,1.0,24.0,1.0,24.0,1.0
70,1,6000,44,8086,8143,58,4,21.0,37.0,21.0,37.0,21.0,37.0,0.0,0.0,1.0,1.0,21.0,37.0,21.0,37.0
70,1,6000,45,8144,8154,11,3,0.0,11.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0
70,1,6000,46,8155,8166,12,1,0.0,12.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,12.0
70,1,6000,47,8167,8529,363,4,186.0,177.0,46.5,44.25,27.0,35.0,42.476464071294821,24.21130934088448,4.0,4.0,118.0,85.0,14.0,22.0
70,1,6000,48,8530,8547,18,3,18.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,18.0,0.0
70,1,6000,49,8548,8639,92,2,92.0,0.0,92.0,0.0,92.0,0.0,0.0,0.0,1.0,0.0,92.0,0.0,92.0,0.0
70,1,6000,50,8640,8652,13,4,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,13.0,0.0
70,1,6000,51,8653,8703,51,3,51.0,0.0,51.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,51.0,0.0,51.0,0.0
70,1,6000,52,8704,8726,23,2,23.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,23.0,0.0
70,1,6000,53,8727,8740,14,4,14.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,14.0,0.0
70,1,6000,54,8741,8772,32,3,15.0,17.0,15.0,17.0,15.0,17.0,0.0,0.0,1.0,1.0,15.0,17.0,15.0,17.0
70,1,6000,55,8773,8879,107,4,2.0,105.0,2.0,52.5,2.0,52.5,0.0,43.5,1.0,2.0,2.0,96.0,2.0,9.0
70,1,6000,56,8880,8894,15,2,0.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,15.0
70,1,6000,57,8895,8999,105,4,7.0,98.0,7.0,98.0,7.0,98.0,0.0,0.0,1.0,1.0,7.0,98.0,7.0,98.0
70,2,0,0,0,3,4,4,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0
70,2,0,1,4,8,5,2,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0
70,2,0,2,9,14,6,4,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0
70,2,0,3,15,53,39,3,18.0,21.0,18.0,21.0,18.0,21.0,0.0,0.0,1.0,1.0,18.0,21.0,18.0,21.0
70,2,0,4,54,144,91,4,75.0,16.0,75.0,16.0,75.0,16.0,0.0,0.0,1.0,1.0,75.0,16.0,75.0,16.0
70,2,0,5,145,184,40,3,40.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,40.0,0.0
70,2,0,6,185,223,39,4,39.0,0.0,39.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,39.0,0.0,39.0,0.0
70,2,0,7,224,289,66,3,66.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,1.0,0.0,66.0,0.0,66.0,0.0
70,2,0,8,290,337,48,4,48.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,48.0,0.0
70,2,0,9,338,396,59,3,59.0,0.0,59.0,0.0,59.0,0.0,0.0,0.0,1.0,0.0,59.0,0.0,59.0,0.0
70,2,0,10,397,483,87,4,87.0,0.0,87.0,0.0,87.0,0.0,0.0,0.0,1.0,0.0,87.0,0.0,87.0,0.0
70,2,0,11,484,496,13,3,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,13.0,0.0
70,2,0,12,497,514,18,4,18.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,18.0,0.0
70,2,0,13,515,544,30,3,30.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,30.0,0.0
70,2,0,14,545,576,32,4,32.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,32.0,0.0
70,2,0,15,577,612,36,3,36.0,0.0,36.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,36.0,0.0
70,2,0,16,613,663,51,4,51.0,0.0,51.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,51.0,0.0,51.0,0.0
70,2,0,17,664,736,73,1,73.0,0.0,73.0,0.0,73.0,0.0,0.0,0.0,1.0,0.0,73.0,0.0,73.0,0.0
70,2,0,18,737,756,20,4,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0,0.0
70,2,0,19,757,922,166,3,166.0,0.0,166.0,0.0,166.0,0.0,0.0,0.0,1.0,0.0,166.0,0.0,166.0,0.0
70,2,0,20,923,1018,96,4,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,1.0,0.0,96.0,0.0,96.0,0.0
70,2,0,21,1019,1333,315,3,315.0,0.0,315.0,0.0,315.0,0.0,0.0,0.0,1.0,0.0,315.0,0.0,315.0,0.0
70,2,0,22,1334,1386,53,4,53.0,0.0,53.0,0.0,53.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,53.0,0.0
70,2,0,23,1387,1647,261,3,261.0,0.0,261.0,0.0,261.0,0.0,0.0,0.0,1.0,0.0,261.0,0.0,261.0,0.0
70,2,0,24,1648,1684,37,4,37.0,0.0,37.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,37.0,0.0
70,2,0,25,1685,1850,166,3,166.0,0.0,166.0,0.0,166.0,0.0,0.0,0.0,1.0,0.0,166.0,0.0,166.0,0.0
70,2,0,26,1851,1890,40,4,40.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,40.0,0.0
70,2,0,27,1891,2065,175,3,175.0,0.0,175.0,0.0,175.0,0.0,0.0,0.0,1.0,0.0,175.0,0.0,175.0,0.0
70,2,0,28,2066,2101,36,4,36.0,0.0,36.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,36.0,0.0
70,2,0,29,2102,2171,70,3,70.0,0.0,70.0,0.0,70.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,70.0,0.0
70,2,0,30,2172,2228,57,4,57.0,0.0,57.0,0.0,57.0,0.0,0.0,0.0,1.0,0.0,57.0,0.0,57.0,0.0
70,2,0,31,2229,2248,20,3,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0,0.0
70,2,0,32,2249,2375,127,4,63.0,64.0,31.5,64.0,31.5,64.0,11.5,0.0,2.0,1.0,43.0,64.0,20.0,64.0
70,2,0,33,2376,2396,21,1,3.0,18.0,3.0,18.0,3.0,18.0,0.0,0.0,1.0,1.0,3.0,18.0,3.0,18.0
70,2,0,34,2397,2420,24,4,0.0,24.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,24.0
70,2,0,35,2421,2486,66,3,0.0,66.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,1.0,0.0,66.0,0.0,66.0
70,2,0,36,2487,2528,42,4,0.0,42.0,0.0,42.0,0.0,42.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,42.0
70,2,0,37,2529,2542,14,3,0.0,14.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,14.0
70,2,0,38,2543,2575,33,4,16.0,17.0,16.0,17.0,16.0,17.0,0.0,0.0,1.0,1.0,16.0,17.0,16.0,17.0
70,2,0,39,2576,2618,43,3,43.0,0.0,43.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,43.0,0.0,43.0,0.0
70,2,0,40,2619,2637,19,4,19.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,19.0,0.0
70,2,0,41,2638,2711,74,3,74.0,0.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,0.0,74.0,0.0,74.0,0.0
70,2,0,42,2712,2728,17,4,17.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,17.0,0.0
70,2,0,43,2729,2755,27,3,27.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,27.0,0.0
70,2,0,44,2756,2825,70,4,70.0,0.0,70.0,0.0,70.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,70.0,0.0
70,2,0,45,2826,2861,36,3,36.0,0.0,36.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,36.0,0.0
70,2,0,46,2862,2909,48,1,48.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,48.0,0.0
70,2,0,47,2910,2923,14,3,14.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,14.0,0.0
70,2,0,48,2924,2930,7,4,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0
70,2,0,49,2931,2962,32,3,32.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,32.0,0.0
70,2,0,50,2963,2969,7,4,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0
70,2,0,51,2970,2999,30,2,30.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,30.0,0.0
70,2,3000,0,3000,3023,24,2,24.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,24.0,0.0
70,2,3000,1,3024,3051,28,3,28.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,28.0,0.0
70,2,3000,2,3052,3074,23,4,23.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,23.0,0.0
70,2,3000,3,3075,3202,128,3,128.0,0.0,128.0,0.0,128.0,0.0,0.0,0.0,1.0,0.0,128.0,0.0,128.0,0.0
70,2,3000,4,3203,3245,43,4,43.0,0.0,43.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,43.0,0.0,43.0,0.0
70,2,3000,5,3246,3265,20,3,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0,0.0
70,2,3000,6,3266,3403,138,4,138.0,0.0,138.0,0.0,138.0,0.0,0.0,0.0,1.0,0.0,138.0,0.0,138.0,0.0
70,2,3000,7,3404,3509,106,3,79.0,27.0,79.0,27.0,79.0,27.0,0.0,0.0,1.0,1.0,79.0,27.0,79.0,27.0
70,2,3000,8,3510,3592,83,4,13.0,70.0,13.0,35.0,13.0,35.0,0.0,2.0,1.0,2.0,13.0,37.0,13.0,33.0
70,2,3000,9,3593,3629,37,3,0.0,37.0,0.0,37.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,37.0
70,2,3000,10,3630,3694,65,4,48.0,17.0,48.0,17.0,48.0,17.0,0.0,0.0,1.0,1.0,48.0,17.0,48.0,17.0
70,2,3000,11,3695,3848,154,3,140.0,14.0,140.0,14.0,140.0,14.0,0.0,0.0,1.0,1.0,140.0,14.0,140.0,14.0
70,2,3000,12,3849,3890,42,4,22.0,20.0,22.0,20.0,22.0,20.0,0.0,0.0,1.0,1.0,22.0,20.0,22.0,20.0
70,2,3000,13,3891,3912,22,3,2.0,20.0,2.0,20.0,2.0,20.0,0.0,0.0,1.0,1.0,2.0,20.0,2.0,20.0
70,2,3000,14,3913,3958,46,4,26.0,20.0,26.0,20.0,26.0,20.0,0.0,0.0,1.0,1.0,26.0,20.0,26.0,20.0
70,2,3000,15,3959,4050,92,3,92.0,0.0,92.0,0.0,92.0,0.0,0.0,0.0,1.0,0.0,92.0,0.0,92.0,0.0
70,2,3000,16,4051,4095,45,4,27.0,18.0,27.0,18.0,27.0,18.0,0.0,0.0,1.0,1.0,27.0,18.0,27.0,18.0
70,2,3000,17,4096,4343,248,3,214.0,34.0,214.0,34.0,214.0,34.0,0.0,0.0,1.0,1.0,214.0,34.0,214.0,34.0
70,2,3000,18,4344,4358,15,4,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0
70,2,3000,19,4359,4498,140,3,140.0,0.0,140.0,0.0,140.0,0.0,0.0,0.0,1.0,0.0,140.0,0.0,140.0,0.0
70,2,3000,20,4499,4512,14,4,14.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,14.0,0.0
70,2,3000,21,4513,4565,53,3,53.0,0.0,53.0,0.0,53.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,53.0,0.0
70,2,3000,22,4566,4595,30,2,30.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,30.0,0.0
70,2,3000,23,4596,4606,11,4,11.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0,0.0
70,2,3000,24,4607,4639,33,3,14.0,19.0,14.0,19.0,14.0,19.0,0.0,0.0,1.0,1.0,14.0,19.0,14.0,19.0
70,2,3000,25,4640,4690,51,4,15.0,36.0,15.0,18.0,15.0,18.0,0.0,14.0,1.0,2.0,15.0,32.0,15.0,4.0
70,2,3000,26,4691,4705,15,1,0.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,15.0
70,2,3000,27,4706,4727,22,4,0.0,22.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,22.0
70,2,3000,28,4728,4789,62,3,44.0,18.0,44.0,18.0,44.0,18.0,0.0,0.0,1.0,1.0,44.0,18.0,44.0,18.0
70,2,3000,29,4790,4797,8,4,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,8.0,0.0
70,2,3000,30,4798,4916,119,3,117.0,2.0,117.0,2.0,117.0,2.0,0.0,0.0,1.0,1.0,117.0,2.0,117.0,2.0
70,2,3000,31,4917,4930,14,1,0.0,14.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,14.0
70,2,3000,32,4931,4990,60,3,0.0,60.0,0.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,60.0
70,2,3000,33,4991,5004,14,1,0.0,14.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,14.0
70,2,3000,34,5005,5207,203,4,0.0,203.0,0.0,203.0,0.0,203.0,0.0,0.0,0.0,1.0,0.0,203.0,0.0,203.0
70,2,3000,35,5208,5371,164,3,87.0,77.0,87.0,77.0,87.0,77.0,0.0,0.0,1.0,1.0,87.0,77.0,87.0,77.0
70,2,3000,36,5372,5380,9,4,9.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,9.0,0.0
70,2,3000,37,5381,5531,151,3,139.0,12.0,139.0,12.0,139.0,12.0,0.0,0.0,1.0,1.0,139.0,12.0,139.0,12.0
70,2,3000,38,5532,5573,42,4,15.0,27.0,15.0,27.0,15.0,27.0,0.0,0.0,1.0,1.0,15.0,27.0,15.0,27.0
70,2,3000,39,5574,5594,21,1,21.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,21.0,0.0
70,2,3000,40,5595,5631,37,3,28.0,9.0,28.0,9.0,28.0,9.0,0.0,0.0,1.0,1.0,28.0,9.0,28.0,9.0
70,2,3000,41,5632,5735,104,1,0.0,104.0,0.0,104.0,0.0,104.0,0.0,0.0,0.0,1.0,0.0,104.0,0.0,104.0
70,2,3000,42,5736,5759,24,4,0.0,24.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,24.0
70,2,3000,43,5760,5769,10,3,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0
70,2,3000,44,5770,5809,40,4,33.0,7.0,33.0,7.0,33.0,7.0,0.0,0.0,1.0,1.0,33.0,7.0,33.0,7.0
70,2,3000,45,5810,5945,136,3,136.0,0.0,136.0,0.0,136.0,0.0,0.0,0.0,1.0,0.0,136.0,0.0,136.0,0.0
70,2,3000,46,5946,5999,54,2,54.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,54.0,0.0,54.0,0.0
70,2,6000,0,6000,6002,3,2,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0
70,2,6000,1,6003,6112,110,4,110.0,0.0,110.0,0.0,110.0,0.0,0.0,0.0,1.0,0.0,110.0,0.0,110.0,0.0
70,2,6000,2,6113,6182,70,3,70.0,0.0,70.0,0.0,70.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,70.0,0.0
70,2,6000,3,6183,6312,130,2,130.0,0.0,130.0,0.0,130.0,0.0,0.0,0.0,1.0,0.0,130.0,0.0,130.0,0.0
70,2,6000,4,6313,6406,94,3,94.0,0.0,94.0,0.0,94.0,0.0,0.0,0.0,1.0,0.0,94.0,0.0,94.0,0.0
70,2,6000,5,6407,6430,24,4,24.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,24.0,0.0
70,2,6000,6,6431,6439,9,3,9.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,9.0,0.0
70,2,6000,7,6440,6514,75,1,75.0,0.0,75.0,0.0,75.0,0.0,0.0,0.0,1.0,0.0,75.0,0.0,75.0,0.0
70,2,6000,8,6515,6531,17,4,17.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,17.0,0.0
70,2,6000,9,6532,6750,219,3,219.0,0.0,219.0,0.0,219.0,0.0,0.0,0.0,1.0,0.0,219.0,0.0,219.0,0.0
70,2,6000,10,6751,6780,30,4,30.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,30.0,0.0
70,2,6000,11,6781,6796,16,3,16.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,16.0,0.0
70,2,6000,12,6797,6822,26,4,26.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,26.0,0.0
70,2,6000,13,6823,6925,103,3,103.0,0.0,103.0,0.0,103.0,0.0,0.0,0.0,1.0,0.0,103.0,0.0,103.0,0.0
70,2,6000,14,6926,6963,38,4,38.0,0.0,38.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,38.0,0.0
70,2,6000,15,6964,7116,153,3,153.0,0.0,153.0,0.0,153.0,0.0,0.0,0.0,1.0,0.0,153.0,0.0,153.0,0.0
70,2,6000,16,7117,7182,66,4,66.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,1.0,0.0,66.0,0.0,66.0,0.0
70,2,6000,17,7183,7204,22,3,22.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,22.0,0.0
70,2,6000,18,7205,7224,20,4,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0,0.0
70,2,6000,19,7225,7237,13,3,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,13.0,0.0
70,2,6000,20,7238,7267,30,1,30.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,30.0,0.0
70,2,6000,21,7268,7280,13,3,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,13.0,0.0
70,2,6000,22,7281,7377,97,1,97.0,0.0,97.0,0.0,97.0,0.0,0.0,0.0,1.0,0.0,97.0,0.0,97.0,0.0
70,2,6000,23,7378,7488,111,3,97.0,14.0,97.0,14.0,97.0,14.0,0.0,0.0,1.0,1.0,97.0,14.0,97.0,14.0
70,2,6000,24,7489,7565,77,4,11.0,66.0,11.0,66.0,11.0,66.0,0.0,0.0,1.0,1.0,11.0,66.0,11.0,66.0
70,2,6000,25,7566,7654,89,3,37.0,52.0,37.0,52.0,37.0,52.0,0.0,0.0,1.0,1.0,37.0,52.0,37.0,52.0
70,2,6000,26,7655,7787,133,4,8.0,125.0,8.0,125.0,8.0,125.0,0.0,0.0,1.0,1.0,8.0,125.0,8.0,125.0
70,2,6000,27,7788,7802,15,3,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0
70,2,6000,28,7803,7846,44,4,44.0,0.0,44.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0,44.0,0.0,44.0,0.0
70,2,6000,29,7847,7890,44,3,44.0,0.0,44.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0,44.0,0.0,44.0,0.0
70,2,6000,30,7891,7938,48,4,48.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,48.0,0.0
70,2,6000,31,7939,8004,66,3,66.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,1.0,0.0,66.0,0.0,66.0,0.0
70,2,6000,32,8005,8079,75,4,40.0,35.0,20.0,35.0,20.0,35.0,3.0,0.0,2.0,1.0,23.0,35.0,17.0,35.0
70,2,6000,33,8080,8119,40,3,3.0,37.0,3.0,37.0,3.0,37.0,0.0,0.0,1.0,1.0,3.0,37.0,3.0,37.0
70,2,6000,34,8120,8135,16,4,0.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,16.0
70,2,6000,35,8136,8180,45,3,0.0,45.0,0.0,45.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,45.0
70,2,6000,36,8181,8211,31,4,0.0,31.0,0.0,31.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,31.0
70,2,6000,37,8212,8407,196,3,128.0,68.0,128.0,34.0,128.0,34.0,0.0,17.0,1.0,2.0,128.0,51.0,128.0,17.0
70,2,6000,38,8408,8498,91,4,43.0,48.0,43.0,48.0,43.0,48.0,0.0,0.0,1.0,1.0,43.0,48.0,43.0,48.0
70,2,6000,39,8499,8999,501,3,501.0,0.0,501.0,0.0,501.0,0.0,0.0,0.0,1.0,0.0,501.0,0.0,501.0,0.0
71,1,0,0,0,7,8,1,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,8.0,0.0
71,1,0,1,8,32,25,4,25.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,25.0,0.0
71,1,0,2,33,42,10,3,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0
71,1,0,3,43,71,29,4,29.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,29.0,0.0
