Dyad,Cov,SectionStartTime,TalkID,Start,End,Duration,TalkType,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,S_NoSpeak_Overall_Time,S_Typing_Overall_Time,S_Speaking_Overall_Time,S_SSS_Overall_Time,S_Hovering_Overall_Time,S_NoSpeak_Mean,S_Typing_Mean,S_Speaking_Mean,S_SSS_Mean,S_Hovering_Mean,S_Sound_Mean,S_NoSound_Mean,S_NoSpeak_Median,S_Typing_Median,S_Speaking_Median,S_SSS_Median,S_Hovering_Median,S_Sound_Median,S_NoSound_Median,S_NoSpeak_PopularSD,S_Typing_PopularSD,S_Speaking_PopularSD,S_SSS_PopularSD,S_Hovering_PopularSD,S_Sound_PopularSD,S_NoSound_PopularSD,S_NoSpeak_Frequency,S_Typing_Frequency,S_Speaking_Frequency,S_SSS_Frequency,S_Hovering_Frequency,S_Sound_Frequency,S_NoSound_Frequency,S_NoSpeak_Max,S_Typing_Max,S_Speaking_Max,S_SSS_Max,S_Hovering_Max,S_Sound_Max,S_NoSound_Max,S_NoSpeak_Min,S_Typing_Min,S_Speaking_Min,S_SSS_Min,S_Hovering_Min,S_Sound_Min,S_NoSound_Min
8,2,0,3,1121,1163,43,6,0.0,15.0,0.0,28.0,0.0,15.0,0.0,28.0,15.0,15.0,0.0,15.0,0.0,28.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,15.0,0.0,28.0,15.0,15.0,0.0,15.0,0.0,28.0,15.0,15.0,43.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0
8,2,0,4,1164,1916,753,7,0.0,367.0,0.0,386.0,0.0,61.166666666666664,0.0,55.142857142857146,61.166666666666664,61.166666666666664,0.0,62.0,0.0,63.0,62.0,62.0,0.0,23.639068415560619,0.0,20.677306894471613,23.639068415560619,23.639068415560619,0.0,6.0,0.0,7.0,6.0,6.0,0.0,102.0,0.0,83.0,102.0,102.0,0.0,26.0,0.0,19.0,26.0,26.0,705.0,0.0,48.0,0.0,0.0,352.5,0.0,48.0,0.0,0.0,48.0,352.5,352.5,0.0,48.0,0.0,0.0,48.0,352.5,263.5,0.0,0.0,0.0,0.0,0.0,263.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,616.0,0.0,48.0,0.0,0.0,48.0,616.0,89.0,0.0,48.0,0.0,0.0,48.0,89.0
8,2,0,5,1917,1965,49,6,0.0,0.0,0.0,49.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0
8,2,0,6,1966,2882,917,7,74.0,421.0,0.0,422.0,74.0,60.142857142857146,0.0,70.333333333333329,82.5,60.142857142857146,74.0,62.0,0.0,83.0,82.5,62.0,0.0,29.473613242203957,0.0,33.762240578624059,18.759442067040979,29.473613242203957,1.0,7.0,0.0,6.0,6.0,7.0,74.0,94.0,0.0,117.0,114.0,94.0,74.0,2.0,0.0,25.0,60.0,2.0,883.0,0.0,34.0,0.0,0.0,441.5,0.0,34.0,0.0,0.0,34.0,441.5,441.5,0.0,34.0,0.0,0.0,34.0,441.5,414.5,0.0,0.0,0.0,0.0,0.0,414.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,856.0,0.0,34.0,0.0,0.0,34.0,856.0,27.0,0.0,34.0,0.0,0.0,34.0,27.0
8,2,0,7,2883,2933,51,6,0.0,41.0,0.0,10.0,0.0,41.0,0.0,10.0,41.0,41.0,0.0,41.0,0.0,10.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,41.0,0.0,10.0,41.0,41.0,0.0,41.0,0.0,10.0,41.0,41.0,51.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,51.0
8,2,0,8,2934,2999,66,7,0.0,6.0,0.0,60.0,0.0,6.0,0.0,60.0,6.0,6.0,0.0,6.0,0.0,60.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,60.0,6.0,6.0,0.0,6.0,0.0,60.0,6.0,6.0,66.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66.0
8,2,3000,0,3000,3269,270,7,0.0,159.0,0.0,111.0,0.0,53.0,0.0,55.5,53.0,53.0,0.0,29.0,0.0,55.5,29.0,29.0,0.0,38.262252939417984,0.0,4.5,38.262252939417984,38.262252939417984,0.0,3.0,0.0,2.0,3.0,3.0,0.0,107.0,0.0,60.0,107.0,107.0,0.0,23.0,0.0,51.0,23.0,23.0,216.0,0.0,54.0,0.0,0.0,108.0,0.0,54.0,0.0,0.0,54.0,108.0,108.0,0.0,54.0,0.0,0.0,54.0,108.0,101.0,0.0,0.0,0.0,0.0,0.0,101.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,209.0,0.0,54.0,0.0,0.0,54.0,209.0,7.0,0.0,54.0,0.0,0.0,54.0,7.0
8,2,3000,1,3270,3301,32,6,0.0,32.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,32.0,0.0,32.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,0.0,32.0,32.0,0.0,32.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0
8,2,3000,2,3302,3977,676,7,0.0,419.0,16.0,241.0,0.0,69.833333333333329,16.0,48.200000000000003,72.5,72.5,0.0,64.5,16.0,35.0,72.5,72.5,0.0,42.443753630213038,0.0,29.033773437154188,42.054528095477821,42.054528095477821,0.0,6.0,1.0,5.0,6.0,6.0,0.0,136.0,16.0,90.0,136.0,136.0,0.0,16.0,16.0,16.0,16.0,16.0,604.0,0.0,72.0,0.0,0.0,302.0,0.0,72.0,0.0,0.0,72.0,302.0,302.0,0.0,72.0,0.0,0.0,72.0,302.0,227.0,0.0,0.0,0.0,0.0,0.0,227.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,529.0,0.0,72.0,0.0,0.0,72.0,529.0,75.0,0.0,72.0,0.0,0.0,72.0,75.0
8,2,3000,3,3978,4024,47,6,0.0,13.0,0.0,34.0,0.0,13.0,0.0,34.0,13.0,13.0,0.0,13.0,0.0,34.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,0.0,34.0,13.0,13.0,0.0,13.0,0.0,34.0,13.0,13.0,47.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0
8,2,3000,4,4025,4511,487,7,0.0,90.0,0.0,397.0,0.0,45.0,0.0,132.33333333333334,45.0,45.0,0.0,45.0,0.0,28.0,45.0,45.0,0.0,15.0,0.0,148.96606623284677,15.0,15.0,0.0,2.0,0.0,3.0,2.0,2.0,0.0,60.0,0.0,343.0,60.0,60.0,0.0,30.0,0.0,26.0,30.0,30.0,149.0,0.0,338.0,0.0,0.0,74.5,0.0,338.0,0.0,0.0,338.0,74.5,74.5,0.0,338.0,0.0,0.0,338.0,74.5,14.5,0.0,0.0,0.0,0.0,0.0,14.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,89.0,0.0,338.0,0.0,0.0,338.0,89.0,60.0,0.0,338.0,0.0,0.0,338.0,60.0
8,2,3000,5,4512,4544,33,6,0.0,0.0,0.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,18.0,0.0,15.0,0.0,0.0,9.0,0.0,15.0,0.0,0.0,15.0,9.0,9.0,0.0,15.0,0.0,0.0,15.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,14.0,0.0,15.0,0.0,0.0,15.0,14.0,4.0,0.0,15.0,0.0,0.0,15.0,4.0
8,2,3000,6,4545,5667,1123,7,0.0,596.0,72.0,455.0,0.0,66.222222222222229,24.0,56.875,83.5,83.5,0.0,44.0,30.0,54.0,70.5,70.5,0.0,43.634282591603935,15.297058540778355,18.570389737428776,50.127337850717744,50.127337850717744,0.0,9.0,3.0,8.0,8.0,8.0,0.0,172.0,39.0,89.0,172.0,172.0,0.0,31.0,3.0,29.0,31.0,31.0,1092.0,0.0,31.0,0.0,0.0,546.0,0.0,31.0,0.0,0.0,31.0,546.0,546.0,0.0,31.0,0.0,0.0,31.0,546.0,525.0,0.0,0.0,0.0,0.0,0.0,525.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1071.0,0.0,31.0,0.0,0.0,31.0,1071.0,21.0,0.0,31.0,0.0,0.0,31.0,21.0
8,2,3000,7,5668,5730,63,6,0.0,0.0,17.0,46.0,0.0,0.0,17.0,46.0,17.0,17.0,0.0,0.0,17.0,46.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,17.0,46.0,17.0,17.0,0.0,0.0,17.0,46.0,17.0,17.0,63.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0
8,2,3000,8,5731,5999,269,7,41.0,0.0,0.0,228.0,41.0,0.0,0.0,228.0,41.0,0.0,41.0,0.0,0.0,228.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,41.0,0.0,0.0,228.0,41.0,0.0,41.0,0.0,0.0,228.0,41.0,0.0,25.0,0.0,244.0,0.0,0.0,25.0,0.0,244.0,0.0,0.0,244.0,25.0,25.0,0.0,244.0,0.0,0.0,244.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0,0.0,244.0,0.0,0.0,244.0,25.0,25.0,0.0,244.0,0.0,0.0,244.0,25.0
8,2,6000,0,6000,6529,530,7,68.0,27.0,0.0,435.0,68.0,27.0,0.0,217.5,47.5,27.0,68.0,27.0,0.0,217.5,47.5,27.0,0.0,0.0,0.0,203.5,20.5,0.0,1.0,1.0,0.0,2.0,2.0,1.0,68.0,27.0,0.0,421.0,68.0,27.0,68.0,27.0,0.0,14.0,27.0,27.0,82.0,0.0,448.0,0.0,0.0,41.0,0.0,224.0,0.0,0.0,224.0,41.0,41.0,0.0,224.0,0.0,0.0,224.0,41.0,33.0,0.0,169.0,0.0,0.0,169.0,33.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,74.0,0.0,393.0,0.0,0.0,393.0,74.0,8.0,0.0,55.0,0.0,0.0,55.0,8.0
8,2,6000,1,6530,6569,40,6,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0
8,2,6000,2,6570,7252,683,7,29.0,312.0,0.0,342.0,29.0,62.399999999999999,0.0,57.0,68.200000000000003,62.399999999999999,29.0,43.0,0.0,50.5,63.0,43.0,0.0,37.189245757342263,0.0,17.483325389257807,35.952190475685903,37.189245757342263,1.0,5.0,0.0,6.0,5.0,5.0,29.0,134.0,0.0,87.0,134.0,134.0,29.0,33.0,0.0,37.0,33.0,33.0,638.0,0.0,45.0,0.0,0.0,319.0,0.0,45.0,0.0,0.0,45.0,319.0,319.0,0.0,45.0,0.0,0.0,45.0,319.0,258.0,0.0,0.0,0.0,0.0,0.0,258.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,577.0,0.0,45.0,0.0,0.0,45.0,577.0,61.0,0.0,45.0,0.0,0.0,45.0,61.0
8,2,6000,3,7253,7295,43,6,0.0,33.0,0.0,10.0,0.0,33.0,0.0,10.0,33.0,33.0,0.0,33.0,0.0,10.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,33.0,0.0,10.0,33.0,33.0,0.0,33.0,0.0,10.0,33.0,33.0,43.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0
8,2,6000,4,7296,8454,1159,7,270.0,629.0,0.0,260.0,45.0,62.899999999999999,0.0,43.333333333333336,149.83333333333334,62.899999999999999,46.0,68.5,0.0,40.0,83.0,68.5,7.5718777944003648,31.503809293480685,0.0,16.87865186822955,131.74016935704245,31.503809293480685,6.0,10.0,0.0,6.0,6.0,10.0,54.0,105.0,0.0,77.0,353.0,105.0,32.0,2.0,0.0,25.0,2.0,2.0,1133.0,0.0,26.0,0.0,0.0,566.5,0.0,26.0,0.0,0.0,26.0,566.5,566.5,0.0,26.0,0.0,0.0,26.0,566.5,504.5,0.0,0.0,0.0,0.0,0.0,504.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1071.0,0.0,26.0,0.0,0.0,26.0,1071.0,62.0,0.0,26.0,0.0,0.0,26.0,62.0
8,2,6000,5,8455,8531,77,6,0.0,38.0,0.0,39.0,0.0,38.0,0.0,19.5,38.0,38.0,0.0,38.0,0.0,19.5,38.0,38.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,38.0,0.0,30.0,38.0,38.0,0.0,38.0,0.0,9.0,38.0,38.0,77.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77.0
8,2,6000,6,8532,8823,292,7,41.0,108.0,0.0,143.0,41.0,36.0,0.0,47.666666666666664,49.666666666666664,36.0,41.0,40.0,0.0,34.0,42.0,40.0,0.0,7.1180521680208741,0.0,24.444949489732139,23.098821518760552,7.1180521680208741,1.0,3.0,0.0,3.0,3.0,3.0,41.0,42.0,0.0,82.0,81.0,42.0,41.0,26.0,0.0,27.0,26.0,26.0,218.0,0.0,74.0,0.0,0.0,109.0,0.0,74.0,0.0,0.0,74.0,109.0,109.0,0.0,74.0,0.0,0.0,74.0,109.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,130.0,0.0,74.0,0.0,0.0,74.0,130.0,88.0,0.0,74.0,0.0,0.0,74.0,88.0
8,2,6000,7,8824,8853,30,6,17.0,0.0,0.0,13.0,17.0,0.0,0.0,13.0,17.0,0.0,17.0,0.0,0.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,17.0,0.0,0.0,13.0,17.0,0.0,17.0,0.0,0.0,13.0,17.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0
8,2,6000,8,8854,8999,146,7,0.0,68.0,0.0,78.0,0.0,34.0,0.0,39.0,34.0,34.0,0.0,34.0,0.0,39.0,34.0,34.0,0.0,6.0,0.0,22.0,6.0,6.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,40.0,0.0,61.0,40.0,40.0,0.0,28.0,0.0,17.0,28.0,28.0,146.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,146.0
12,1,0,0,0,156,157,7,0.0,25.0,24.0,108.0,0.0,25.0,24.0,54.0,24.5,24.5,0.0,25.0,24.0,54.0,24.5,24.5,0.0,0.0,0.0,26.0,0.5,0.5,0.0,1.0,1.0,2.0,2.0,2.0,0.0,25.0,24.0,80.0,25.0,25.0,0.0,25.0,24.0,28.0,24.0,24.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,157.0
12,1,0,1,157,193,37,6,0.0,0.0,0.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0
12,1,0,2,194,378,185,7,16.0,0.0,52.0,117.0,16.0,0.0,26.0,39.0,22.666666666666668,26.0,16.0,0.0,26.0,42.0,17.0,26.0,0.0,0.0,9.0,14.445299120013633,8.7305339024725299,9.0,1.0,0.0,2.0,3.0,3.0,2.0,16.0,0.0,35.0,55.0,35.0,35.0,16.0,0.0,17.0,20.0,16.0,17.0,143.0,0.0,42.0,0.0,0.0,71.5,0.0,42.0,0.0,0.0,42.0,71.5,71.5,0.0,42.0,0.0,0.0,42.0,71.5,36.5,0.0,0.0,0.0,0.0,0.0,36.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,108.0,0.0,42.0,0.0,0.0,42.0,108.0,35.0,0.0,42.0,0.0,0.0,42.0,35.0
12,1,0,3,379,431,53,6,0.0,0.0,4.0,49.0,0.0,0.0,4.0,49.0,4.0,4.0,0.0,0.0,4.0,49.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,49.0,4.0,4.0,0.0,0.0,4.0,49.0,4.0,4.0,53.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0
12,1,0,4,432,649,218,7,49.0,0.0,20.0,149.0,24.5,0.0,20.0,37.25,23.0,20.0,24.5,0.0,20.0,32.0,20.0,20.0,12.5,0.0,0.0,17.935648859185441,10.424330514074594,0.0,2.0,0.0,1.0,4.0,3.0,1.0,37.0,0.0,20.0,66.0,37.0,20.0,12.0,0.0,20.0,19.0,12.0,20.0,195.0,0.0,23.0,0.0,0.0,97.5,0.0,23.0,0.0,0.0,23.0,97.5,97.5,0.0,23.0,0.0,0.0,23.0,97.5,69.5,0.0,0.0,0.0,0.0,0.0,69.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,167.0,0.0,23.0,0.0,0.0,23.0,167.0,28.0,0.0,23.0,0.0,0.0,23.0,28.0
12,1,0,5,650,721,72,6,0.0,0.0,0.0,72.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,72.0
12,1,0,6,722,893,172,7,0.0,0.0,63.0,109.0,0.0,0.0,31.5,36.333333333333336,31.5,31.5,0.0,0.0,31.5,29.0,31.5,31.5,0.0,0.0,4.5,21.853044537445019,4.5,4.5,0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,36.0,66.0,36.0,36.0,0.0,0.0,27.0,14.0,27.0,27.0,134.0,0.0,38.0,0.0,0.0,67.0,0.0,38.0,0.0,0.0,38.0,67.0,67.0,0.0,38.0,0.0,0.0,38.0,67.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,108.0,0.0,38.0,0.0,0.0,38.0,108.0,26.0,0.0,38.0,0.0,0.0,38.0,26.0
12,1,0,7,894,942,49,6,0.0,0.0,0.0,49.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0
12,1,0,8,943,1440,498,7,0.0,0.0,62.0,436.0,0.0,0.0,31.0,145.33333333333334,31.0,31.0,0.0,0.0,31.0,97.0,31.0,31.0,0.0,0.0,3.0,89.644978789791807,3.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,34.0,271.0,34.0,34.0,0.0,0.0,28.0,68.0,28.0,28.0,420.0,0.0,78.0,0.0,0.0,210.0,0.0,78.0,0.0,0.0,78.0,210.0,210.0,0.0,78.0,0.0,0.0,78.0,210.0,181.0,0.0,0.0,0.0,0.0,0.0,181.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,391.0,0.0,78.0,0.0,0.0,78.0,391.0,29.0,0.0,78.0,0.0,0.0,78.0,29.0
12,1,0,9,1441,1527,87,6,0.0,0.0,0.0,87.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,87.0
