"","Group.1","Duration","TalkType","S_Around_Overall_Time","S_Monitor_Overall_Time","S_Keyboard_Overall_Time","S_Face_Overall_Time","S_Around_Mean","S_Monitor_Mean","S_Keyboard_Mean","S_Face_Mean","S_NoFace_Mean","S_CompOnly_Mean","S_BodyOnly_Mean","S_Around_Median","S_Monitor_Median","S_Keyboard_Median","S_Face_Median","S_NoFace_Median","S_CompOnly_Median","S_BodyOnly_Median","S_Around_PopularSD","S_Monitor_PopularSD","S_Keyboard_PopularSD","S_Face_PopularSD","S_NoFace_PopularSD","S_CompOnly_PopularSD","S_BodyOnly_PopularSD","S_Around_Frequency","S_Monitor_Frequency","S_Keyboard_Frequency","S_Face_Frequency","S_NoFace_Frequency","S_CompOnly_Frequency","S_BodyOnly_Frequency","S_Around_Max","S_Monitor_Max","S_Keyboard_Max","S_Face_Max","S_NoFace_Max","S_CompOnly_Max","S_BodyOnly_Max","S_Around_Min","S_Monitor_Min","S_Keyboard_Min","S_Face_Min","S_NoFace_Min","S_CompOnly_Min","S_BodyOnly_Min","S_NoSpeak_Overall_Time","S_Typing_Overall_Time","S_Speaking_Overall_Time","S_SSS_Overall_Time","S_Hovering_Overall_Time","S_NoSpeak_Mean","S_Typing_Mean","S_Speaking_Mean","S_SSS_Mean","S_Hovering_Mean","S_Sound_Mean","S_NoSound_Mean","S_NoSpeak_Median","S_Typing_Median","S_Speaking_Median","S_SSS_Median","S_Hovering_Median","S_Sound_Median","S_NoSound_Median","S_NoSpeak_PopularSD","S_Typing_PopularSD","S_Speaking_PopularSD","S_SSS_PopularSD","S_Hovering_PopularSD","S_Sound_PopularSD","S_NoSound_PopularSD","S_NoSpeak_Frequency","S_Typing_Frequency","S_Speaking_Frequency","S_SSS_Frequency","S_Hovering_Frequency","S_Sound_Frequency","S_NoSound_Frequency","S_NoSpeak_Max","S_Typing_Max","S_Speaking_Max","S_SSS_Max","S_Hovering_Max","S_Sound_Max","S_NoSound_Max","S_NoSpeak_Min","S_Typing_Min","S_Speaking_Min","S_SSS_Min","S_Hovering_Min","S_Sound_Min","S_NoSound_Min","S_CompOnly_Overall_Time","S_NoFace_Overall_Time","S_BodyOnly_Overall_Time"
"27",35,1191.66666666667,2,498,471.333333333333,14.3333333333333,208,115.588888888889,99.8027777777778,6,43.431746031746,211.343650793651,103.702777777778,44.6757936507937,81.0833333333333,90.0833333333333,6.66666666666667,30.9166666666667,135.333333333333,93.4166666666667,29.8333333333333,95.1115354990877,57.6258175819454,1.83080633925379,35.5236348364692,172.077838565917,62.2379280761401,39.8847607113485,4.5,4.5,0.666666666666667,5,4.83333333333333,4.33333333333333,5.16666666666667,277.833333333333,188.833333333333,7.83333333333333,108,487.5,199.166666666667,121.666666666667,34.6666666666667,32.5,3.5,11.3333333333333,55,32.5,11.8333333333333,633,0,558.666666666667,0,0,320.833333333333,0,513.583333333333,0,0,513.583333333333,320.833333333333,320.833333333333,0,513.583333333333,0,0,513.583333333333,320.833333333333,271.333333333333,0,39.4166666666667,0,0,39.4166666666667,271.333333333333,1.83333333333333,0,1.16666666666667,0,0,1.16666666666667,1.83333333333333,592.166666666667,0,553,0,0,553,592.166666666667,49.5,0,474.166666666667,0,0,474.166666666667,49.5,485.666666666667,983.666666666667,679.333333333333
"28",36,1334.66666666667,2,411.666666666667,395.166666666667,357.833333333333,170,69.0327380952381,56.6751984126984,63.046398046398,32.8194444444444,200.821164021164,112.3375,54.9150793650794,59.5833333333333,49.0833333333333,51.3333333333333,29.4166666666667,164,93.6666666666667,35.5833333333333,34.018729877271,25.599414756882,49.4147134363984,16.9041948869085,169.529124777439,72.1729611010765,46.2866416966492,6.33333333333333,7.16666666666667,6.66666666666667,5.66666666666667,6.16666666666667,8.16666666666667,10.5,146,95.3333333333333,143,63.3333333333333,532.5,252.333333333333,150.833333333333,32.8333333333333,25.8333333333333,15.5,14.6666666666667,43,42.5,12,1202,0,132.666666666667,0,0,654.833333333333,0,132.666666666667,0,0,132.666666666667,654.833333333333,654.833333333333,0,132.666666666667,0,0,132.666666666667,654.833333333333,517,0,0,0,0,0,517,1.83333333333333,0,1,0,0,1,1.83333333333333,1171.83333333333,0,132.666666666667,0,0,132.666666666667,1171.83333333333,137.833333333333,0,132.666666666667,0,0,132.666666666667,137.833333333333,753,1164.66666666667,565.166666666667
"29",37,1181,2,620.333333333333,136.5,18.5,405.666666666667,78.7375,32.3074074074074,12.8055555555556,52.5722222222222,90.0953703703704,37.237037037037,53.4491071428571,54.0833333333333,21.4166666666667,12.5833333333333,35.8333333333333,62,27.8333333333333,34.3333333333333,73.6992227307571,26.5605264298771,0.730936347194021,36.1759140719843,78.3416060183447,30.819063773307,39.4013369477961,7.66666666666667,4.33333333333333,1.33333333333333,8.33333333333333,8.83333333333333,4.66666666666667,8.5,233.833333333333,72.6666666666667,13.6666666666667,115.333333333333,252.166666666667,83.1666666666667,125,10.1666666666667,9.16666666666667,12.1666666666667,16.3333333333333,10,9.16666666666667,15.6666666666667,946.5,0,234.5,0,0,209.553968253968,0,45.2884920634921,0,0,45.2884920634921,209.553968253968,165.583333333333,0,40,0,0,40,165.583333333333,189.98949799592,0,24.3540083273201,0,0,24.3540083273201,189.98949799592,5.5,0,4.5,0,0,4.5,5.5,488.833333333333,0,82.1666666666667,0,0,82.1666666666667,488.833333333333,24.6666666666667,0,16.1666666666667,0,0,16.1666666666667,24.6666666666667,155,775.333333333333,542.166666666667
"30",38,865.428571428571,2,331.285714285714,366.285714285714,70.2857142857143,97.5714285714286,58.3487528344671,81.7261904761905,31.5,34.2785714285714,228.990476190476,82.4668367346939,46.0238095238095,44.5,66.2142857142857,30.9285714285714,31.5,205.857142857143,67.6428571428571,39.2857142857143,44.1285490625568,53.175729337447,9.31537869406332,10.1443021490706,160.067923198965,57.3132402512789,20.8097930652621,5.42857142857143,4.57142857142857,2,3.14285714285714,3.85714285714286,5.71428571428571,4.14285714285714,137.142857142857,165.571428571429,42.2857142857143,51.4285714285714,429.428571428571,176.428571428571,81.4285714285714,19.1428571428571,29.1428571428571,21.8571428571429,25.4285714285714,62.4285714285714,25.2857142857143,25.1428571428571,785.571428571429,0,79.8571428571429,0,0,689,0,79.8571428571429,0,0,79.8571428571429,689,689,0,79.8571428571429,0,0,79.8571428571429,689,79.5714285714286,0,0,0,0,0,79.5714285714286,1.28571428571429,0,0.714285714285714,0,0,0.714285714285714,1.28571428571429,768.571428571429,0,79.8571428571429,0,0,79.8571428571429,768.571428571429,609.428571428571,0,79.8571428571429,0,0,79.8571428571429,609.428571428571,436.571428571429,767.857142857143,463.857142857143
"31",41,884.428571428571,2,34.1428571428571,33,473,344.285714285714,22,18.7619047619048,114.197278911565,60.3678571428571,94.4142857142857,110.24880952381,328.5,22.5714285714286,18.8571428571429,104.714285714286,40.4285714285714,80.4285714285714,87.3571428571429,255.357142857143,4.83914398200169,5.84594395524921,50.4376123929056,49.3410505406279,68.3747062425195,52.5840517523604,231.613981804919,1.14285714285714,0.857142857142857,4.28571428571429,6,5.71428571428571,4.71428571428571,3,26.7142857142857,24.7142857142857,194.571428571429,137.571428571429,212.142857142857,208.428571428571,683.428571428571,16.7142857142857,12.7142857142857,62.8571428571429,12.4285714285714,21.8571428571429,61.4285714285714,136,779.857142857143,0,104.571428571429,0,0,505.071428571429,0,91.5714285714286,0,0,91.5714285714286,505.071428571429,469.928571428571,0,91.5714285714286,0,0,91.5714285714286,469.928571428571,216.425062371975,0,10.5714285714286,0,0,10.5714285714286,216.425062371975,1.71428571428571,0,1.14285714285714,0,0,1.14285714285714,1.71428571428571,743.428571428571,0,102.142857142857,0,0,102.142857142857,743.428571428571,301.857142857143,0,81,0,0,81,301.857142857143,506,540.142857142857,377.285714285714
"32",42,985.125,2,476.125,290.875,127.625,90.5,120.68125,66.0479166666667,37.00625,22.2708333333333,348.614583333333,76.6264880952381,39.0452380952381,95.25,59.25,37,21.1875,309.625,59.3125,30.875,79.6529378350842,41.4909812710188,11.2826529223954,8.00667747892596,137.548470156143,53.8442531032694,25.7420111430131,4.125,4.375,3.75,3.75,4.25,5.5,5.5,243.375,130,53.25,33.375,563.5,168.125,87.5,41.875,22.25,23.125,12.5,231.5,22.25,13.875,738.25,0,246.875,0,0,487.875,0,246.875,0,0,246.875,487.875,487.875,0,246.875,0,0,246.875,487.875,215.625,0,0,0,0,0,215.625,1.75,0,0.875,0,0,0.875,1.75,703.5,0,246.875,0,0,246.875,703.5,272.25,0,246.875,0,0,246.875,272.25,418.5,894.625,381.375
"33",43,2002,2,1187.25,420,100.25,294.5,231.25625,59.235119047619,64.9166666666667,40.5400432900433,248.549918831169,71.0714285714286,53.1714015151515,129.75,37.875,60.5,36.375,108.875,48.125,43.375,207.631801810457,58.4027948662751,10.7709743704499,19.8071360179157,258.028125355094,66.3886891119733,35.5853081467499,5.5,7.25,1.5,6.75,7.5,7.5,7.25,616.5,189.75,79.75,68.75,695.25,225.5,118.5,81,19.25,54.5,13.75,35.25,19.25,13.75,1889.5,0,112.5,0,0,1182.25,0,56.25,0,0,56.25,1182.25,1182.25,0,56.25,0,0,56.25,1182.25,651.5,0,26,0,0,26,651.5,1.75,0,1.5,0,0,1.5,1.75,1833.75,0,82.25,0,0,82.25,1833.75,530.75,0,30.25,0,0,30.25,530.75,520.25,1707.5,714.5
"34",44,802.666666666667,2,288.333333333333,225,0,289.333333333333,100.511111111111,78.1666666666667,0,56.6,103.838888888889,78.1666666666667,56.6,100.333333333333,87.5,0,49.1666666666667,97.3333333333333,87.5,49.1666666666667,54.4931982426619,27.3572004681873,0,26.2674574270072,46.8502282768493,27.3572004681873,26.2674574270072,3,2.66666666666667,0,5,5,2.66666666666667,5,179.666666666667,104,0,101.666666666667,186.333333333333,104,101.666666666667,40.6666666666667,43,0,28.6666666666667,43,43,28.6666666666667,770,0,32.6666666666667,0,0,770,0,32.6666666666667,0,0,32.6666666666667,770,770,0,32.6666666666667,0,0,32.6666666666667,770,0,0,0,0,0,0,0,1,0,0.333333333333333,0,0,0.333333333333333,1,770,0,32.6666666666667,0,0,32.6666666666667,770,770,0,32.6666666666667,0,0,32.6666666666667,770,225,513.333333333333,514.333333333333
"35",45,1162.6,2,212.6,138,493,319,66.3357142857143,36.64,107.01,48.7666666666667,125.909523809524,89.4188888888889,122.667142857143,64,36.7,79.5,41.9,82.8,62.7,75.1,25.6562674151117,10.7703042864255,71.2835252193221,31.3427285480566,104.241718510888,72.4102546500742,114.339490261612,3.6,3,4.8,6.6,7,6.6,7,104.2,51.6,218.2,106.2,307.4,232,342.2,35.2,22.8,39,12.8,16.2,22.2,16.8,943.2,0,219.4,0,0,577.073333333333,0,91.8166666666667,0,0,91.8166666666667,577.073333333333,501.1,0,83,0,0,83,501.1,198.645061304178,0,41.079845700833,0,0,41.079845700833,198.645061304178,2.4,0,2,0,0,2,2.4,830,0,150.4,0,0,150.4,830,404.6,0,52.2,0,0,52.2,404.6,631,843.6,457
"36",47,1118.75,2,59.75,76.5,512.75,469.75,29.875,37.3125,76.8854166666667,69.4277777777778,108.448611111111,95.3166666666667,299.1,29.875,36.75,74.75,47,86,75.25,265.75,20.875,5.90423822023639,41.575067034111,51.3184312863694,84.8453680183861,59.035004193059,190.422698274278,1.5,2.25,7,6.5,7.25,7,3.75,50.75,44.75,154.75,173.25,264.25,217,554.75,9,31,18.75,22.75,25.75,42.25,119,1101.75,0,17,0,0,947.5,0,17,0,0,17,947.5,947.5,0,17,0,0,17,947.5,153.25,0,0,0,0,0,153.25,1.25,0,0.25,0,0,0.25,1.25,1100.75,0,17,0,0,17,1100.75,794.25,0,17,0,0,17,794.25,589.25,649,546.25
"37",48,775.833333333333,2,40.8333333333333,115.166666666667,63.5,556.333333333333,18.1388888888889,26.1416666666667,20.7777777777778,92.9680555555556,32.2648148148148,28.0867965367965,150.068518518519,18.5833333333333,23.0833333333333,16.9166666666667,81.75,26.3333333333333,23.8333333333333,134.333333333333,3.07962550523286,12.6573078494721,8.780323602848,69.923341363818,20.6440098831382,15.9340947962538,88.2458522821146,1.33333333333333,4,3.16666666666667,6.83333333333333,6.66666666666667,6,5,21.3333333333333,46.5,35.5,207,73.8333333333333,58.5,271,14.5,14,13.6666666666667,20.6666666666667,11.3333333333333,11.3333333333333,60.6666666666667,688.166666666667,0,87.6666666666667,0,0,651.166666666667,0,87.6666666666667,0,0,87.6666666666667,651.166666666667,651.166666666667,0,87.6666666666667,0,0,87.6666666666667,651.166666666667,20.8333333333333,0,0,0,0,0,20.8333333333333,1.16666666666667,0,0.666666666666667,0,0,0.666666666666667,1.16666666666667,672,0,87.6666666666667,0,0,87.6666666666667,672,630.333333333333,0,87.6666666666667,0,0,87.6666666666667,630.333333333333,178.666666666667,219.5,671.5
"38",49,975.857142857143,2,11.7142857142857,830.428571428571,12.1428571428571,121.571428571429,11.7142857142857,241.255952380952,7.42857142857143,34.9727891156463,246.720238095238,243.791666666667,37.5085034013605,11.7142857142857,202.5,7.42857142857143,32.3571428571429,203.857142857143,203.857142857143,33.7142857142857,0,161.524051775811,1,13.9371014833062,162.672174690773,158.810940076938,15.0728372388528,0.142857142857143,4.14285714285714,0.428571428571429,4,4.14285714285714,4.14285714285714,4,11.7142857142857,451.714285714286,8.42857142857143,55.8571428571429,463.428571428571,451.714285714286,64.1428571428571,11.7142857142857,77.8571428571429,6.42857142857143,21.1428571428571,84.2857142857143,84.2857142857143,23.8571428571429,950,0,25.8571428571429,0,0,875.642857142857,0,25.8571428571429,0,0,25.8571428571429,875.642857142857,875.642857142857,0,25.8571428571429,0,0,25.8571428571429,875.642857142857,68.6428571428571,0,0,0,0,0,68.6428571428571,1.14285714285714,0,0.571428571428571,0,0,0.571428571428571,1.14285714285714,944.285714285714,0,25.8571428571429,0,0,25.8571428571429,944.285714285714,807,0,25.8571428571429,0,0,25.8571428571429,807,842.571428571429,854.285714285714,952
"39",50,1151.66666666667,2,791,97.1666666666667,35,228.5,170.351587301587,42.7222222222222,22.75,68.8333333333333,195.81746031746,48.4791666666667,81.8222222222222,77.1666666666667,42.4166666666667,22.75,56.1666666666667,67.6666666666667,45.9166666666667,76.1666666666667,196.900485990243,24.2172539707725,7.08333333333333,45.8264824669008,241.610627641574,28.2277619448931,47.1492757653504,4.66666666666667,1.83333333333333,0.666666666666667,3.83333333333333,4.83333333333333,2.5,3.33333333333333,505.666666666667,68.3333333333333,29.8333333333333,131.333333333333,593.333333333333,85.6666666666667,140.166666666667,22.1666666666667,18.5,15.6666666666667,25.6666666666667,18.5,21.8333333333333,31.5,1021.33333333333,0,130.333333333333,0,0,630,0,115.583333333333,0,0,115.583333333333,630,555,0,115.583333333333,0,0,115.583333333333,555,277.51256551101,0,2.41666666666667,0,0,2.41666666666667,277.51256551101,1.66666666666667,0,1.16666666666667,0,0,1.16666666666667,1.66666666666667,959,0,118,0,0,118,959,376,0,113.166666666667,0,0,113.166666666667,376,132.166666666667,923.166666666667,325.666666666667
"40",51,888.888888888889,2,161.777777777778,124.555555555556,279.555555555556,323,44.6462962962963,44.2962962962963,52.4462081128748,65.1002645502646,105.502380952381,72.7767195767196,165.788888888889,41.9444444444444,42.2222222222222,46.6111111111111,57.6111111111111,75.7777777777778,50.7777777777778,125.944444444444,23.8706301724813,18.0144422376656,29.240572240775,50.9279201922098,85.0090114355933,57.0938193062469,108.052981825477,3.33333333333333,2.33333333333333,4.55555555555556,5.77777777777778,5.55555555555556,5.33333333333333,4.22222222222222,77.1111111111111,67.2222222222222,101.666666666667,146.222222222222,246.444444444444,172.444444444444,333.111111111111,19.2222222222222,23.5555555555556,19.2222222222222,14.3333333333333,21.5555555555556,18.5555555555556,64.3333333333333,705,0,183.888888888889,0,0,421.722222222222,0,183.888888888889,0,0,183.888888888889,421.722222222222,421.722222222222,0,183.888888888889,0,0,183.888888888889,421.722222222222,254.611111111111,0,0,0,0,0,254.611111111111,1.77777777777778,0,0.888888888888889,0,0,0.888888888888889,1.77777777777778,676.333333333333,0,183.888888888889,0,0,183.888888888889,676.333333333333,167.111111111111,0,183.888888888889,0,0,183.888888888889,167.111111111111,404.111111111111,565.888888888889,447.555555555556
"41",52,1150.8,2,216,170.4,357,407.4,88.3095238095238,44.2466666666667,48.9330303030303,39.048717948718,70.0690476190476,59.0975757575758,105.908888888889,89.3,42.6,27.2,28.2,48.3,38.7,63.5,22.9710038241657,23.7561443105287,54.647052580004,31.2804739483888,62.6442120185726,57.8318337341567,110.46200044753,3.2,4,6.8,10.4,10.6,8.8,7.2,117.8,74.4,168,102,213.6,189.8,332.8,59.4,17,9,7,11.6,8.4,14.4,961.6,0,189.2,0,0,517.866666666667,0,75.4666666666667,0,0,75.4666666666667,517.866666666667,483.4,0,76.2,0,0,76.2,483.4,193.244812073552,0,39.879307028104,0,0,39.879307028104,193.244812073552,2.4,0,2.6,0,0,2.6,2.4,757,0,118.2,0,0,118.2,757,313.2,0,32,0,0,32,313.2,527.4,743.4,577.8
"42",53,1454.5,2,299,581.5,6.75,567.25,75.0791666666667,69.2403846153846,3.375,65.6398809523809,116.025793650794,69.7596153846154,64.7791666666667,59.5,53.375,3.375,54.25,95.375,53.375,46.625,70.1918501383257,44.2617254322368,0.375,39.586792011293,82.0848749695582,44.1367121425482,39.7053281651559,3.5,8.25,0.5,8.25,8.25,8.25,8.5,193.75,139.25,3.75,149.25,314.25,139.25,149.25,20,20.75,3,23,44.25,20.75,22.25,1282,0,172.5,0,0,798.166666666667,0,108.833333333333,0,0,108.833333333333,798.166666666667,798.75,0,112.75,0,0,112.75,798.75,76.8785482635894,0,17.6709900370321,0,0,17.6709900370321,76.8785482635894,2,0,1.5,0,0,1.5,2,876,0,128.25,0,0,128.25,876,719.75,0,85.5,0,0,85.5,719.75,588.25,887.25,1148.75
"43",54,1053.28571428571,2,119.428571428571,249.714285714286,177,507.142857142857,36.2976190476191,60.4880952380952,32.9786499215071,64.4001623376623,87.7311224489796,69.8640306122449,112.472232529375,27.5714285714286,52.3571428571429,23.1428571428571,50.7857142857143,65.4285714285714,56.3571428571429,105.428571428571,18.8943628371332,31.6131429455989,25.5531845688109,45.2727933598996,67.3967473601758,46.7452449579053,62.7151413634623,2.42857142857143,4.14285714285714,5.57142857142857,7.85714285714286,7.28571428571429,7,6.28571428571429,63.1428571428571,109.857142857143,80,149.857142857143,209.857142857143,150.428571428571,213.285714285714,20.2857142857143,31.4285714285714,9.85714285714286,17,23.4285714285714,20.2857142857143,37.1428571428571,947.428571428571,0,105.857142857143,0,0,820.571428571429,0,86.0714285714286,0,0,86.0714285714286,820.571428571429,820.571428571429,0,86.0714285714286,0,0,86.0714285714286,820.571428571429,83.8571428571429,0,8.78571428571429,0,0,8.78571428571429,83.8571428571429,1.14285714285714,0,1,0,0,1,1.14285714285714,904.428571428571,0,94.8571428571429,0,0,94.8571428571429,904.428571428571,736.714285714286,0,77.2857142857143,0,0,77.2857142857143,736.714285714286,426.714285714286,546.142857142857,756.857142857143
"44",55,993.333333333333,2,233.166666666667,25.5,328.5,406.166666666667,84.4027777777778,22.2777777777778,73.5037037037037,54.6077380952381,100.268187830688,76.6084656084656,189.809126984127,77.0833333333333,22.1666666666667,34,42.9166666666667,77.1666666666667,34.3333333333333,173,32.4859374741441,0.157134840263677,75.9640119818432,37.2533753268328,86.4749027253604,78.4952028780312,99.1175931847992,3.33333333333333,1.16666666666667,4.5,6.5,6.5,5,4.66666666666667,131.833333333333,22.5,200.833333333333,134.166666666667,248.333333333333,210.666666666667,344,52,22.1666666666667,17.1666666666667,19.5,18.5,17,89.5,651.666666666667,0,341.666666666667,0,0,464.166666666667,0,190.266666666667,0,0,190.266666666667,464.166666666667,466.083333333333,0,179.666666666667,0,0,179.666666666667,466.083333333333,73.278988726141,0,50.4711602934408,0,0,50.4711602934408,73.278988726141,2,0,2.16666666666667,0,0,2.16666666666667,2,538,0,262.166666666667,0,0,262.166666666667,538,386.5,0,147.5,0,0,147.5,386.5,354,587.166666666667,431.666666666667
"45",56,3567,2,1274.5,968.5,597,727,61.4563218390805,56.8875,39.435,23.8331202046036,100.992361111111,61.8575757575758,41.06179138322,38,40.75,22.25,21,71,38.5,24.5,61.7782616031815,46.6236309769502,40.8573573716874,15.2205846292973,112.914543808831,56.2105481584848,36.0047970008941,22,16.5,16.5,31.5,30.5,24,33.5,253,195,157,67,492,207,166,8.5,14.5,8.5,8,8.5,8.5,10,3567,0,0,0,0,3567,0,0,0,0,0,3567,3567,0,0,0,0,0,3567,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3567,0,0,0,0,0,3567,3567,0,0,0,0,0,3567,1565.5,2840,1695.5
"46",57,1423.4,2,447.4,158,219,599,104.193333333333,93.7333333333333,53.4,141.963333333333,157.160714285714,66.6266666666667,183.5,93.4,86.6,36.5,122.5,96.1,37.3,145.1,72.4560010289885,24.1632380383534,44.6287382445473,81.3830355298191,161.79220149299,63.674159282106,119.934086113642,4.4,1.6,3.2,5,5.4,4.2,5,215.6,125,133,262.2,470,201.6,361.8,26.6,69.6,21.4,57.4,27.4,20.2,63,1389,0,34.4,0,0,1075.2,0,34.4,0,0,34.4,1075.2,1075.2,0,34.4,0,0,34.4,1075.2,287.4,0,0,0,0,0,287.4,1.4,0,1,0,0,1,1.4,1362.6,0,34.4,0,0,34.4,1362.6,787.8,0,34.4,0,0,34.4,787.8,377,824.4,757
"47",58,1286.4,2,424,223.4,35.4,603.6,125.993333333333,85.1666666666667,27.4,105.361471861472,134.243333333333,88.4933333333333,108.771666666667,124,78.3,27.4,79.2,122.4,83.2,86.9,40.5925293530379,29.2668758655695,5.4,68.0173008554652,79.4362898001323,30.0317545497683,71.362044445836,3.8,3.4,0.6,6.2,5.6,3.6,6.2,179,133.8,32.8,229.8,256,136.4,244.4,76.8,55.8,22,42,48.4,55.8,42,1229.8,0,56.6,0,0,1048.3,0,56.6,0,0,56.6,1048.3,1048.3,0,56.6,0,0,56.6,1048.3,171.7,0,0,0,0,0,171.7,1.2,0,0.8,0,0,0.8,1.2,1220,0,56.6,0,0,56.6,1220,876.6,0,56.6,0,0,56.6,876.6,258.8,682.8,827
"48",59,1093,2,160.4,151.4,66.4,714.8,75.15,42.0142857142857,27.84,162.575,74.1762770562771,47.1151515151515,180.246666666667,68,40.5,27.6,159.3,51.2,37,172,36.5907736993462,22.0406064244533,6.26455806409023,109.64833166922,51.2836198280138,24.0526492506451,122.676568521763,2.6,3,2.4,6.4,5.6,4.6,5.6,123,68,35.4,325.4,151.8,85.4,355,41.6,18.2,21,36.2,26,23.4,40,1079,0,14,0,0,1079,0,14,0,0,14,1079,1079,0,14,0,0,14,1079,0,0,0,0,0,0,0,1,0,0.2,0,0,0.2,1,1079,0,14,0,0,14,1079,1079,0,14,0,0,14,1079,217.8,378.2,866.2
"49",60,1415.4,2,338.6,257.4,14,805.4,97.3933333333333,84.4,7.73333333333333,118.847619047619,102.153333333333,75.347619047619,133.772619047619,76.3,83.9,8.2,76.5,72.2,71.7,93.5,67.8398882813498,42.3010524636271,1.2684198393627,109.937781631723,90.3898540505831,43.5490443665937,128.905431861545,3.6,3,0.8,6.6,6.2,3.8,6,191,137.2,9,365,283,137.2,420,32,34.8,6,32.6,26.6,26.6,34.8,1381.8,0,33.6,0,0,1288.8,0,33.6,0,0,33.6,1288.8,1288.8,0,33.6,0,0,33.6,1288.8,82.4,0,0,0,0,0,82.4,1.2,0,0.6,0,0,0.6,1.2,1371.2,0,33.6,0,0,33.6,1371.2,1206.4,0,33.6,0,0,33.6,1206.4,271.4,610,1062.8
"50",61,2017,2,1103,300,73.75,540.25,120.556623931624,50.4333333333333,17.7380952380952,40.9006129104813,115.033040935673,43.4464912280702,48.7652777777778,67.5,44.5,14.25,28.25,59.5,31.25,32.125,143.039570466838,33.7337434226258,9.14633234988691,31.8117104125921,135.872960812407,33.1676127328731,37.192633076415,10.25,5.75,3,14.5,15,8.5,12.75,482,125.25,34.25,122.25,512.25,125.25,131.25,12.5,19.75,10.75,14,20.25,15,14,1841.75,0,175.25,0,0,1425.3125,0,75.125,0,0,75.125,1425.3125,1388.125,0,71.375,0,0,71.375,1388.125,120.17102071111,0,16.9212329633511,0,0,16.9212329633511,120.17102071111,1.75,0,1.5,0,0,1.5,1.75,1617.75,0,101.25,0,0,101.25,1617.75,1307.25,0,56.5,0,0,56.5,1307.25,373.75,1476.75,840.25
"51",62,762.8,2,0,504.6,8.8,249.4,0,176.92,4.4,53.0983333333333,178.386666666667,178.386666666667,54.8583333333333,0,165.7,4.4,40.8,167.4,167.4,41.2,0,56.3896861067323,1,29.1450412415051,55.4827656105233,55.4827656105233,29.4480598836923,0,4.8,0.4,4.4,4.8,4.8,4.4,0,269.6,5.4,103.2,269.6,269.6,103.2,0,117,3.4,24.6,119.4,119.4,27,540.6,0,222.2,0,0,235.266666666667,0,73.6833333333333,0,0,73.6833333333333,235.266666666667,205,0,60.4,0,0,60.4,205,70.9887570406699,0,46.3304802150792,0,0,46.3304802150792,70.9887570406699,2.8,0,2.8,0,0,2.8,2.8,330.4,0,140.2,0,0,140.2,330.4,169.8,0,33.4,0,0,33.4,169.8,513.4,513.4,754
"52",63,846.125,2,210.875,64.375,297.25,273.625,57.39375,28.4375,90.7145833333333,53.1895833333333,98.6797348484848,90.4388888888889,141.233035714286,51.9375,24.6875,72.5,39.75,83.5625,70.125,90.75,31.2871345982808,13.0526022753984,58.0796471757811,35.1278993993289,64.8392654081788,57.5114321596197,122.734459413473,3.625,0.875,3.375,5.5,5.875,4.25,4.25,100,47.625,174.125,109.125,210,179.5,356.375,21.625,16.75,34,18,26.125,33.625,42.25,633.875,0,212.25,0,0,459.9375,0,212.25,0,0,212.25,459.9375,459.9375,0,212.25,0,0,212.25,459.9375,154.9375,0,0,0,0,0,154.9375,1.5,0,0.875,0,0,0.875,1.5,614.875,0,212.25,0,0,212.25,614.875,305,0,212.25,0,0,212.25,305,361.625,572.5,338
"53",64,1556.8,2,1270.6,3.2,40.6,242.4,259.32380952381,3.2,9.43333333333333,52.0866666666667,263.642857142857,9.11428571428571,59.52,187.4,3.2,9.3,26.7,180.1,7.8,32.2,256.420053261829,0,4.44931857066848,53.4051629709547,265.511090431595,4.37428412874535,60.4005598234397,5.2,0.2,1.6,4.8,5.4,1.8,4.8,725,3.2,15.6,150.8,749.4,15.6,174,23.8,3.2,4.8,14.8,22.4,4.8,14.8,1441.2,0,115.6,0,0,1103.8,0,93.5,0,0,93.5,1103.8,1046.8,0,93.5,0,0,93.5,1046.8,270.370461960635,0,14.9,0,0,14.9,270.370461960635,1.6,0,1,0,0,1,1.6,1409,0,108.4,0,0,108.4,1409,855.6,0,78.6,0,0,78.6,855.6,43.8,1314.4,245.6
