Dyad,Cov,StartFrame,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,H_NoSpeak_Overall_Time,H_Typing_Overall_Time,H_Speaking_Overall_Time,H_SSS_Overall_Time,H_Hovering_Overall_Time,H_NoSpeak_Mean,H_Typing_Mean,H_Speaking_Mean,H_SSS_Mean,H_Hovering_Mean,H_Sound_Mean,H_NoSound_Mean,H_NoSpeak_Median,H_Typing_Median,H_Speaking_Median,H_SSS_Median,H_Hovering_Median,H_Sound_Median,H_NoSound_Median,H_NoSpeak_PopularSD,H_Typing_PopularSD,H_Speaking_PopularSD,H_SSS_PopularSD,H_Hovering_PopularSD,H_Sound_PopularSD,H_NoSound_PopularSD,H_NoSpeak_Frequency,H_Typing_Frequency,H_Speaking_Frequency,H_SSS_Frequency,H_Hovering_Frequency,H_Sound_Frequency,H_NoSound_Frequency,H_NoSpeak_Max,H_Typing_Max,H_Speaking_Max,H_SSS_Max,H_Hovering_Max,H_Sound_Max,H_NoSound_Max,H_NoSpeak_Min,H_Typing_Min,H_Speaking_Min,H_SSS_Min,H_Hovering_Min,H_Sound_Min,H_NoSound_Min,S_NoSpeak_Overall_Time,S_Typing_Overall_Time,S_Speaking_Overall_Time,S_SSS_Overall_Time,S_Hovering_Overall_Time,S_NoSpeak_Mean,S_Typing_Mean,S_Speaking_Mean,S_SSS_Mean,S_Hovering_Mean,S_Sound_Mean,S_NoSound_Mean,S_NoSpeak_Median,S_Typing_Median,S_Speaking_Median,S_SSS_Median,S_Hovering_Median,S_Sound_Median,S_NoSound_Median,S_NoSpeak_PopularSD,S_Typing_PopularSD,S_Speaking_PopularSD,S_SSS_PopularSD,S_Hovering_PopularSD,S_Sound_PopularSD,S_NoSound_PopularSD,S_NoSpeak_Frequency,S_Typing_Frequency,S_Speaking_Frequency,S_SSS_Frequency,S_Hovering_Frequency,S_Sound_Frequency,S_NoSound_Frequency,S_NoSpeak_Max,S_Typing_Max,S_Speaking_Max,S_SSS_Max,S_Hovering_Max,S_Sound_Max,S_NoSound_Max,S_NoSpeak_Min,S_Typing_Min,S_Speaking_Min,S_SSS_Min,S_Hovering_Min,S_Sound_Min,S_NoSound_Min
37,1,0,597.0,320.0,176.0,707.0,45.92307692307692,32.0,16.0,37.210526315789473,54.649999999999999,26.105263157894736,44.0,28.5,13.0,23.0,39.0,25.0,39.460713741569386,23.50319127267614,10.081486181925939,26.589627869703392,50.909011972341396,21.237738844955633,13.0,10.0,11.0,19.0,20.0,19.0,155.0,93.0,36.0,104.0,213.0,93.0,8.0,8.0,5.0,10.0,6.0,5.0,408.0,944.0,318.0,0.0,130.0,204.0,314.66666666666669,106.0,0.0,65.0,106.0,370.5,204.0,281.0,101.0,0.0,65.0,101.0,402.5,111.0,78.410600190422102,38.131351929875237,0.0,36.0,38.131351929875237,178.44116677493454,2.0,3.0,3.0,0.0,2.0,3.0,4.0,315.0,423.0,155.0,0.0,101.0,155.0,555.0,93.0,240.0,62.0,0.0,29.0,62.0,122.0,1436.0,0.0,364.0,0.0,0.0,359.0,0.0,91.0,0.0,0.0,91.0,359.0,344.0,0.0,68.5,0.0,0.0,68.5,344.0,230.32477070432523,0.0,69.882043473270016,0.0,0.0,69.882043473270016,230.32477070432523,4.0,0.0,4.0,0.0,0.0,4.0,4.0,694.0,0.0,207.0,0.0,0.0,207.0,694.0,54.0,0.0,20.0,0.0,0.0,20.0,54.0
37,1,1800,512.0,365.0,70.0,853.0,42.666666666666664,36.5,11.666666666666666,50.176470588235297,55.705882352941174,29.0,38.0,22.0,12.5,39.0,49.0,18.0,28.656975105935764,40.492591915065155,4.2295258468165065,38.837876137056853,51.499588468809606,34.943764345969747,12.0,10.0,6.0,17.0,17.0,15.0,90.0,156.0,17.0,129.0,188.0,156.0,9.0,14.0,6.0,9.0,7.0,7.0,225.0,1246.0,92.0,183.0,54.0,112.5,207.66666666666666,46.0,91.5,27.0,68.75,381.25,112.5,207.0,46.0,91.5,27.0,64.0,375.5,36.5,131.03010680331786,33.0,42.5,24.0,44.330435368942631,205.55336898236428,2.0,6.0,2.0,2.0,2.0,4.0,4.0,149.0,361.0,79.0,134.0,51.0,134.0,671.0,76.0,39.0,13.0,49.0,3.0,13.0,103.0,1623.0,0.0,177.0,0.0,0.0,270.5,0.0,29.5,0.0,0.0,29.5,270.5,226.5,0.0,28.0,0.0,0.0,28.0,226.5,166.52001881655752,0.0,12.473304828045105,0.0,0.0,12.473304828045105,166.52001881655752,6.0,0.0,6.0,0.0,0.0,6.0,6.0,566.0,0.0,53.0,0.0,0.0,53.0,566.0,54.0,0.0,11.0,0.0,0.0,11.0,54.0
37,1,3600,467.0,223.0,168.0,942.0,31.133333333333333,37.166666666666664,33.600000000000001,58.875,53.625,43.444444444444443,21.0,34.0,19.0,41.0,57.5,44.0,19.134146324191093,19.911610236799589,30.689411854905266,50.554271580154335,29.14591523695902,22.954598237540853,15.0,6.0,5.0,16.0,16.0,9.0,73.0,69.0,89.0,195.0,117.0,89.0,11.0,12.0,6.0,11.0,10.0,10.0,414.0,925.0,461.0,0.0,0.0,138.0,185.0,76.833333333333329,0.0,0.0,76.833333333333329,223.16666666666666,163.0,181.0,67.0,0.0,0.0,67.0,186.0,41.142030414974258,56.994736599093081,22.908634956180947,0.0,0.0,22.908634956180947,112.15824634070479,3.0,5.0,6.0,0.0,0.0,6.0,6.0,171.0,280.0,127.0,0.0,0.0,127.0,451.0,80.0,125.0,59.0,0.0,0.0,59.0,125.0,1357.0,0.0,443.0,0.0,0.0,271.39999999999998,0.0,88.599999999999994,0.0,0.0,88.599999999999994,271.39999999999998,240.0,0.0,110.0,0.0,0.0,110.0,240.0,106.9197830151184,0.0,35.285124344403272,0.0,0.0,35.285124344403272,106.9197830151184,5.0,0.0,5.0,0.0,0.0,5.0,5.0,428.0,0.0,122.0,0.0,0.0,122.0,428.0,121.0,0.0,39.0,0.0,0.0,39.0,121.0
37,1,5400,815.0,334.0,11.0,640.0,58.214285714285715,23.857142857142858,11.0,53.333333333333336,89.230769230769226,24.642857142857142,36.5,18.0,11.0,36.5,49.0,18.0,52.893664988525487,16.251844479307323,0.0,37.959042254631356,111.0905063077668,18.522600646072288,14.0,14.0,1.0,12.0,13.0,14.0,194.0,69.0,11.0,137.0,371.0,80.0,6.0,9.0,11.0,16.0,9.0,9.0,539.0,906.0,355.0,0.0,0.0,107.8,226.5,88.75,0.0,0.0,88.75,289.0,100.0,225.0,94.5,0.0,0.0,94.5,384.0,63.606288997236739,141.53179854718161,35.632674611934476,0.0,0.0,35.632674611934476,166.84963290340198,5.0,4.0,4.0,0.0,0.0,4.0,5.0,212.0,421.0,132.0,0.0,0.0,132.0,463.0,42.0,35.0,34.0,0.0,0.0,34.0,45.0,1192.0,0.0,608.0,0.0,0.0,170.28571428571428,0.0,86.857142857142861,0.0,0.0,86.857142857142861,170.28571428571428,134.0,0.0,99.0,0.0,0.0,99.0,134.0,101.37020453440418,0.0,39.277141921873856,0.0,0.0,39.277141921873856,101.37020453440418,7.0,0.0,7.0,0.0,0.0,7.0,7.0,341.0,0.0,142.0,0.0,0.0,142.0,341.0,13.0,0.0,27.0,0.0,0.0,27.0,13.0
37,1,7200,521.0,452.0,26.0,801.0,43.416666666666664,41.090909090909093,8.6666666666666661,44.5,52.578947368421055,34.142857142857146,35.5,28.0,8.0,34.5,30.0,17.0,26.942711857239281,33.5164940275803,3.2998316455372216,32.414417231294536,55.489511374458672,32.588028351478009,12.0,11.0,3.0,18.0,19.0,14.0,103.0,110.0,13.0,138.0,205.0,110.0,8.0,9.0,5.0,11.0,5.0,5.0,200.0,1030.0,331.0,0.0,239.0,40.0,114.44444444444444,66.200000000000003,0.0,59.75,66.200000000000003,244.83333333333334,46.0,89.0,59.0,0.0,30.5,59.0,242.0,17.652195330892983,103.38397803131897,31.517614122899595,0.0,58.717012015258405,31.517614122899595,153.15397118223507,5.0,9.0,5.0,0.0,4.0,5.0,6.0,59.0,344.0,104.0,0.0,161.0,104.0,474.0,8.0,16.0,33.0,0.0,17.0,33.0,36.0,1027.0,0.0,773.0,0.0,0.0,146.71428571428572,0.0,110.42857142857143,0.0,0.0,110.42857142857143,146.71428571428572,63.0,0.0,56.0,0.0,0.0,56.0,63.0,150.55489201684574,0.0,128.38208279847103,0.0,0.0,128.38208279847103,150.55489201684574,7.0,0.0,7.0,0.0,0.0,7.0,7.0,446.0,0.0,401.0,0.0,0.0,401.0,446.0,16.0,0.0,13.0,0.0,0.0,13.0,16.0
37,2,0,823.0,300.0,136.0,541.0,51.4375,33.333333333333336,22.666666666666668,28.473684210526315,62.950000000000003,31.142857142857142,45.0,31.0,13.0,22.0,46.0,23.0,36.311101522124055,15.456030825826172,21.155508870163239,18.00984649121472,51.315178066533107,19.104439061033297,16.0,9.0,6.0,19.0,20.0,14.0,133.0,71.0,69.0,71.0,204.0,71.0,11.0,17.0,8.0,9.0,8.0,8.0,0.0,1732.0,68.0,0.0,0.0,0.0,577.33333333333337,34.0,0.0,0.0,34.0,577.33333333333337,0.0,411.0,34.0,0.0,0.0,34.0,411.0,0.0,429.95529483372525,1.0,0.0,0.0,1.0,429.95529483372525,0.0,3.0,2.0,0.0,0.0,2.0,3.0,0.0,1167.0,35.0,0.0,0.0,35.0,1167.0,0.0,154.0,33.0,0.0,0.0,33.0,154.0,1465.0,0.0,335.0,0.0,0.0,133.18181818181819,0.0,33.5,0.0,0.0,33.5,133.18181818181819,83.0,0.0,34.5,0.0,0.0,34.5,83.0,108.1991582741736,0.0,12.41168803990819,0.0,0.0,12.41168803990819,108.1991582741736,11.0,0.0,10.0,0.0,0.0,10.0,11.0,389.0,0.0,52.0,0.0,0.0,52.0,389.0,18.0,0.0,16.0,0.0,0.0,16.0,18.0
37,2,1800,1062.0,201.0,50.0,487.0,81.692307692307693,25.125,12.5,40.583333333333336,101.0,25.100000000000001,60.0,12.5,12.0,27.0,77.0,14.5,59.878575358656029,21.192200805956894,1.6583123951776999,34.783756585829288,68.497052154425987,21.477662815120272,13.0,8.0,4.0,12.0,13.0,10.0,221.0,66.0,15.0,105.0,232.0,77.0,13.0,7.0,11.0,7.0,15.0,10.0,41.0,1681.0,78.0,0.0,0.0,41.0,840.5,78.0,0.0,0.0,78.0,861.0,41.0,840.5,78.0,0.0,0.0,78.0,861.0,0.0,61.5,0.0,0.0,0.0,0.0,82.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,41.0,902.0,78.0,0.0,0.0,78.0,943.0,41.0,779.0,78.0,0.0,0.0,78.0,779.0,1637.0,0.0,163.0,0.0,0.0,327.39999999999998,0.0,40.75,0.0,0.0,40.75,327.39999999999998,277.0,0.0,44.0,0.0,0.0,44.0,277.0,298.75381169116486,0.0,12.132085558550928,0.0,0.0,12.132085558550928,298.75381169116486,5.0,0.0,4.0,0.0,0.0,4.0,5.0,851.0,0.0,54.0,0.0,0.0,54.0,851.0,16.0,0.0,21.0,0.0,0.0,21.0,16.0
37,2,3600,877.0,229.0,0.0,694.0,87.700000000000003,32.714285714285715,0.0,53.384615384615387,79.0,32.714285714285715,63.0,30.0,0.0,53.0,47.5,30.0,73.505169886205962,20.380062285859438,0.0,28.413264674575071,64.339501308072229,20.380062285859438,10.0,7.0,0.0,13.0,14.0,7.0,219.0,77.0,0.0,121.0,219.0,77.0,13.0,11.0,0.0,11.0,16.0,11.0,8.0,1632.0,160.0,0.0,0.0,8.0,408.0,40.0,0.0,0.0,40.0,410.0,8.0,385.0,39.5,0.0,0.0,39.5,385.0,0.0,163.43194302216443,22.989127865145299,0.0,0.0,22.989127865145299,161.42490514167881,1.0,4.0,4.0,0.0,0.0,4.0,4.0,8.0,620.0,73.0,0.0,0.0,73.0,620.0,8.0,242.0,8.0,0.0,0.0,8.0,250.0,1174.0,0.0,626.0,0.0,0.0,78.266666666666666,0.0,44.714285714285715,0.0,0.0,44.714285714285715,78.266666666666666,36.0,0.0,43.5,0.0,0.0,43.5,36.0,82.080827372914712,0.0,25.943423530632881,0.0,0.0,25.943423530632881,82.080827372914712,15.0,0.0,14.0,0.0,0.0,14.0,15.0,242.0,0.0,107.0,0.0,0.0,107.0,242.0,3.0,0.0,13.0,0.0,0.0,13.0,3.0
37,2,5400,676.0,228.0,27.0,869.0,52.0,28.5,9.0,54.3125,54.764705882352942,31.875,29.0,20.5,8.0,35.5,41.0,24.0,47.88929541541215,21.719806628973473,2.1602468994692869,40.413052888268659,50.428201040763021,25.823620485903987,13.0,8.0,3.0,16.0,17.0,8.0,176.0,72.0,12.0,136.0,176.0,90.0,7.0,8.0,7.0,14.0,7.0,8.0,0.0,1699.0,55.0,0.0,46.0,0.0,849.5,27.5,0.0,46.0,27.5,872.5,0.0,849.5,27.5,0.0,46.0,27.5,872.5,0.0,236.5,4.5,0.0,0.0,4.5,259.5,0.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1086.0,32.0,0.0,46.0,32.0,1132.0,0.0,613.0,23.0,0.0,46.0,23.0,613.0,1212.0,0.0,588.0,0.0,0.0,101.0,0.0,53.454545454545453,0.0,0.0,53.454545454545453,101.0,58.0,0.0,25.0,0.0,0.0,25.0,58.0,109.53538241134689,0.0,65.96330059050554,0.0,0.0,65.96330059050554,109.53538241134689,12.0,0.0,11.0,0.0,0.0,11.0,12.0,386.0,0.0,209.0,0.0,0.0,209.0,386.0,11.0,0.0,12.0,0.0,0.0,12.0,11.0
37,2,7200,1083.0,211.0,34.0,472.0,108.3,52.75,34.0,52.444444444444443,132.80000000000001,61.25,77.5,25.5,34.0,37.0,106.5,25.5,121.75471243446802,53.025347712202702,0.0,43.650406924693826,128.63654224208608,67.673388418195813,10.0,4.0,1.0,9.0,10.0,4.0,431.0,144.0,34.0,155.0,431.0,178.0,5.0,16.0,34.0,10.0,5.0,16.0,27.0,1593.0,69.0,61.0,50.0,27.0,531.0,69.0,61.0,50.0,65.0,556.66666666666663,27.0,277.0,69.0,61.0,50.0,65.0,277.0,0.0,423.7035126909696,0.0,0.0,0.0,4.0,404.02337666141165,1.0,3.0,1.0,1.0,1.0,2.0,3.0,27.0,1128.0,69.0,61.0,50.0,69.0,1128.0,27.0,188.0,69.0,61.0,50.0,61.0,265.0,1696.0,0.0,104.0,0.0,0.0,565.33333333333337,0.0,34.666666666666664,0.0,0.0,34.666666666666664,565.33333333333337,388.0,0.0,23.0,0.0,0.0,23.0,388.0,493.83555517556204,0.0,24.689178916188272,0.0,0.0,24.689178916188272,493.83555517556204,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1239.0,0.0,69.0,0.0,0.0,69.0,1239.0,69.0,0.0,12.0,0.0,0.0,12.0,69.0
38,1,0,370.0,876.0,205.0,349.0,37.0,79.63636363636364,41.0,31.727272727272727,120.91666666666667,77.214285714285708,23.5,57.0,35.0,20.0,81.0,59.0,28.541198292993936,70.465043206185484,12.664912159190051,31.900672290125538,114.11650357809289,63.255918493764646,10.0,11.0,5.0,11.0,12.0,14.0,109.0,281.0,60.0,126.0,418.0,281.0,13.0,25.0,25.0,11.0,23.0,25.0,531.0,890.0,379.0,0.0,0.0,132.75,178.0,94.75,0.0,0.0,94.75,284.19999999999999,114.5,128.0,89.5,0.0,0.0,89.5,301.0,81.422892972431285,102.64307088157486,28.586491565073178,0.0,0.0,28.586491565073178,116.50476385109752,4.0,5.0,4.0,0.0,0.0,4.0,5.0,262.0,378.0,137.0,0.0,0.0,137.0,418.0,40.0,103.0,63.0,0.0,0.0,63.0,103.0,1560.0,0.0,240.0,0.0,0.0,312.0,0.0,60.0,0.0,0.0,60.0,312.0,190.0,0.0,59.0,0.0,0.0,59.0,190.0,240.9439768908947,0.0,20.037464909513879,0.0,0.0,20.037464909513879,240.9439768908947,5.0,0.0,4.0,0.0,0.0,4.0,5.0,761.0,0.0,85.0,0.0,0.0,85.0,761.0,113.0,0.0,37.0,0.0,0.0,37.0,113.0
38,1,1800,541.0,989.0,130.0,140.0,60.111111111111114,98.900000000000006,65.0,28.0,276.66666666666669,111.90000000000001,54.0,96.0,65.0,27.0,211.0,113.0,38.1588622135422,52.652540299590484,33.0,9.4021274188345263,203.43276257498172,72.744003189266408,9.0,10.0,2.0,5.0,6.0,10.0,141.0,189.0,98.0,42.0,677.0,252.0,17.0,18.0,32.0,13.0,75.0,18.0,112.0,1348.0,340.0,0.0,0.0,56.0,337.0,85.0,0.0,0.0,85.0,365.0,56.0,391.0,63.5,0.0,0.0,63.5,432.0,24.0,158.21820375671064,55.753923628745625,0.0,0.0,55.753923628745625,173.94539373033135,2.0,4.0,4.0,0.0,0.0,4.0,4.0,80.0,488.0,176.0,0.0,0.0,176.0,518.0,32.0,78.0,37.0,0.0,0.0,37.0,78.0,1676.0,0.0,124.0,0.0,0.0,419.0,0.0,41.333333333333336,0.0,0.0,41.333333333333336,419.0,444.0,0.0,27.0,0.0,0.0,27.0,444.0,221.68671588527806,0.0,28.405789707186258,0.0,0.0,28.405789707186258,221.68671588527806,4.0,0.0,3.0,0.0,0.0,3.0,4.0,698.0,0.0,81.0,0.0,0.0,81.0,698.0,90.0,0.0,16.0,0.0,0.0,16.0,90.0
38,1,3600,768.0,806.0,35.0,191.0,69.818181818181813,80.599999999999994,17.5,23.875,178.77777777777777,76.454545454545453,24.0,73.5,17.5,18.0,148.0,66.0,93.164388613810601,43.649054972587891,1.5,14.546799476173444,111.68485202944714,44.843898209361441,11.0,10.0,2.0,8.0,9.0,11.0,339.0,171.0,19.0,50.0,366.0,171.0,12.0,24.0,16.0,8.0,34.0,16.0,704.0,822.0,274.0,0.0,0.0,234.66666666666666,274.0,91.333333333333329,0.0,0.0,91.333333333333329,508.66666666666669,211.0,142.0,75.0,0.0,0.0,75.0,447.0,50.611812411289478,290.55923090940797,35.798820588890294,0.0,0.0,35.798820588890294,269.32301960450559,3.0,3.0,3.0,0.0,0.0,3.0,3.0,305.0,677.0,141.0,0.0,0.0,141.0,865.0,188.0,3.0,58.0,0.0,0.0,58.0,214.0,1240.0,0.0,560.0,0.0,0.0,413.33333333333331,0.0,186.66666666666666,0.0,0.0,186.66666666666666,413.33333333333331,240.0,0.0,176.0,0.0,0.0,176.0,240.0,343.49413710021634,0.0,44.731296525910004,0.0,0.0,44.731296525910004,343.49413710021634,3.0,0.0,3.0,0.0,0.0,3.0,3.0,893.0,0.0,246.0,0.0,0.0,246.0,893.0,107.0,0.0,138.0,0.0,0.0,138.0,107.0
38,1,5400,818.0,639.0,34.0,309.0,81.799999999999997,79.875,34.0,44.142857142857146,186.375,74.777777777777771,44.0,53.0,34.0,29.0,103.5,48.0,85.571958023642296,65.041212896132251,0.0,35.710856978269909,216.85475409822124,62.993434892107388,10.0,8.0,1.0,7.0,8.0,9.0,284.0,198.0,34.0,100.0,707.0,198.0,16.0,12.0,34.0,11.0,12.0,12.0,486.0,1097.0,217.0,0.0,0.0,243.0,274.25,72.333333333333329,0.0,0.0,72.333333333333329,395.75,243.0,282.0,48.0,0.0,0.0,48.0,325.5,156.0,179.08569875900196,40.202266381663392,0.0,0.0,40.202266381663392,320.05966240687064,2.0,4.0,3.0,0.0,0.0,3.0,4.0,399.0,453.0,129.0,0.0,0.0,129.0,852.0,87.0,80.0,40.0,0.0,0.0,40.0,80.0,1396.0,0.0,404.0,0.0,0.0,349.0,0.0,134.66666666666666,0.0,0.0,134.66666666666666,349.0,312.0,0.0,51.0,0.0,0.0,51.0,312.0,220.03976913276381,0.0,137.85580227985409,0.0,0.0,137.85580227985409,220.03976913276381,4.0,0.0,3.0,0.0,0.0,3.0,4.0,642.0,0.0,329.0,0.0,0.0,329.0,642.0,130.0,0.0,24.0,0.0,0.0,24.0,130.0
38,1,7200,704.0,745.0,125.0,226.0,78.222222222222229,62.083333333333336,25.0,32.285714285714285,196.75,66.92307692307692,65.0,42.5,29.0,31.0,93.5,52.0,40.422155030180548,46.521425768731071,7.6419892698171203,9.8229219643834771,177.82909632565759,47.946222340100903,9.0,12.0,5.0,7.0,8.0,13.0,176.0,158.0,34.0,45.0,462.0,158.0,39.0,16.0,14.0,16.0,18.0,14.0,576.0,1062.0,162.0,0.0,0.0,192.0,265.5,81.0,0.0,0.0,81.0,546.0,172.0,146.5,81.0,0.0,0.0,81.0,468.0,58.878405775518978,275.78478928323801,39.0,0.0,0.0,39.0,349.75419940295211,3.0,4.0,2.0,0.0,0.0,2.0,3.0,272.0,736.0,120.0,0.0,0.0,120.0,1008.0,132.0,33.0,42.0,0.0,0.0,42.0,162.0,1390.0,0.0,410.0,0.0,0.0,347.5,0.0,136.66666666666666,0.0,0.0,136.66666666666666,347.5,302.5,0.0,70.0,0.0,0.0,70.0,302.5,198.56044419773039,0.0,133.52236599994109,0.0,0.0,133.52236599994109,198.56044419773039,4.0,0.0,3.0,0.0,0.0,3.0,4.0,666.0,0.0,323.0,0.0,0.0,323.0,666.0,119.0,0.0,17.0,0.0,0.0,17.0,119.0
38,2,0,370.0,876.0,205.0,349.0,37.0,79.63636363636364,41.0,31.727272727272727,120.91666666666667,77.214285714285708,23.5,57.0,35.0,20.0,81.0,59.0,28.541198292993936,70.465043206185484,12.664912159190051,31.900672290125538,114.11650357809289,63.255918493764646,10.0,11.0,5.0,11.0,12.0,14.0,109.0,281.0,60.0,126.0,418.0,281.0,13.0,25.0,25.0,11.0,23.0,25.0,323.0,1374.0,103.0,0.0,0.0,161.5,458.0,51.5,0.0,0.0,51.5,565.66666666666663,161.5,529.0,51.5,0.0,0.0,51.5,766.0,88.5,284.92455141668643,14.5,0.0,0.0,14.5,292.55464826630634,2.0,3.0,2.0,0.0,0.0,2.0,3.0,250.0,766.0,66.0,0.0,0.0,66.0,779.0,73.0,79.0,37.0,0.0,0.0,37.0,152.0,1458.0,0.0,342.0,0.0,0.0,364.5,0.0,114.0,0.0,0.0,114.0,364.5,278.5,0.0,37.0,0.0,0.0,37.0,278.5,306.34172095880115,0.0,118.20603481492249,0.0,0.0,118.20603481492249,306.34172095880115,4.0,0.0,3.0,0.0,0.0,3.0,4.0,857.0,0.0,281.0,0.0,0.0,281.0,857.0,44.0,0.0,24.0,0.0,0.0,24.0,44.0
38,2,1800,541.0,989.0,130.0,140.0,60.111111111111114,98.900000000000006,65.0,28.0,276.66666666666669,111.90000000000001,54.0,96.0,65.0,27.0,211.0,113.0,38.1588622135422,52.652540299590484,33.0,9.4021274188345263,203.43276257498172,72.744003189266408,9.0,10.0,2.0,5.0,6.0,10.0,141.0,189.0,98.0,42.0,677.0,252.0,17.0,18.0,32.0,13.0,75.0,18.0,709.0,951.0,140.0,0.0,0.0,354.5,475.5,70.0,0.0,0.0,70.0,553.33333333333337,354.5,475.5,70.0,0.0,0.0,70.0,425.0,70.5,261.5,11.0,0.0,0.0,11.0,341.72536081219113,2.0,2.0,2.0,0.0,0.0,2.0,3.0,425.0,737.0,81.0,0.0,0.0,81.0,1021.0,284.0,214.0,59.0,0.0,0.0,59.0,214.0,1192.0,0.0,608.0,0.0,0.0,596.0,0.0,304.0,0.0,0.0,304.0,596.0,596.0,0.0,304.0,0.0,0.0,304.0,596.0,274.0,0.0,5.0,0.0,0.0,5.0,274.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,870.0,0.0,309.0,0.0,0.0,309.0,870.0,322.0,0.0,299.0,0.0,0.0,299.0,322.0
38,2,3600,768.0,806.0,35.0,191.0,69.818181818181813,80.599999999999994,17.5,23.875,178.77777777777777,76.454545454545453,24.0,73.5,17.5,18.0,148.0,66.0,93.164388613810601,43.649054972587891,1.5,14.546799476173444,111.68485202944714,44.843898209361441,11.0,10.0,2.0,8.0,9.0,11.0,339.0,171.0,19.0,50.0,366.0,171.0,12.0,24.0,16.0,8.0,34.0,16.0,567.0,1126.0,107.0,0.0,0.0,283.5,563.0,107.0,0.0,0.0,107.0,846.5,283.5,563.0,107.0,0.0,0.0,107.0,846.5,264.5,437.0,0.0,0.0,0.0,0.0,172.5,2.0,2.0,1.0,0.0,0.0,1.0,2.0,548.0,1000.0,107.0,0.0,0.0,107.0,1019.0,19.0,126.0,107.0,0.0,0.0,107.0,674.0,1208.0,0.0,592.0,0.0,0.0,604.0,0.0,296.0,0.0,0.0,296.0,604.0,604.0,0.0,296.0,0.0,0.0,296.0,604.0,478.0,0.0,229.0,0.0,0.0,229.0,478.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1082.0,0.0,525.0,0.0,0.0,525.0,1082.0,126.0,0.0,67.0,0.0,0.0,67.0,126.0
38,2,5400,818.0,639.0,34.0,309.0,81.799999999999997,79.875,34.0,44.142857142857146,186.375,74.777777777777771,44.0,53.0,34.0,29.0,103.5,48.0,85.571958023642296,65.041212896132251,0.0,35.710856978269909,216.85475409822124,62.993434892107388,10.0,8.0,1.0,7.0,8.0,9.0,284.0,198.0,34.0,100.0,707.0,198.0,16.0,12.0,34.0,11.0,12.0,12.0,0.0,1672.0,128.0,0.0,0.0,0.0,836.0,128.0,0.0,0.0,128.0,836.0,0.0,836.0,128.0,0.0,0.0,128.0,836.0,0.0,317.0,0.0,0.0,0.0,0.0,317.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1153.0,128.0,0.0,0.0,128.0,1153.0,0.0,519.0,128.0,0.0,0.0,128.0,519.0,1563.0,0.0,237.0,0.0,0.0,781.5,0.0,237.0,0.0,0.0,237.0,781.5,781.5,0.0,237.0,0.0,0.0,237.0,781.5,574.5,0.0,0.0,0.0,0.0,0.0,574.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1356.0,0.0,237.0,0.0,0.0,237.0,1356.0,207.0,0.0,237.0,0.0,0.0,237.0,207.0
38,2,7200,704.0,745.0,125.0,226.0,78.222222222222229,62.083333333333336,25.0,32.285714285714285,196.75,66.92307692307692,65.0,42.5,29.0,31.0,93.5,52.0,40.422155030180548,46.521425768731071,7.6419892698171203,9.8229219643834771,177.82909632565759,47.946222340100903,9.0,12.0,5.0,7.0,8.0,13.0,176.0,158.0,34.0,45.0,462.0,158.0,39.0,16.0,14.0,16.0,18.0,14.0,367.0,1220.0,213.0,0.0,0.0,183.5,305.0,71.0,0.0,0.0,71.0,396.75,183.5,262.0,64.0,0.0,0.0,64.0,405.0,102.5,240.37886762359125,15.895492023421818,0.0,0.0,15.895492023421818,262.50940459343548,2.0,4.0,3.0,0.0,0.0,3.0,4.0,286.0,673.0,93.0,0.0,0.0,93.0,754.0,81.0,23.0,56.0,0.0,0.0,56.0,23.0,1479.0,0.0,321.0,0.0,0.0,493.0,0.0,107.0,0.0,0.0,107.0,493.0,470.0,0.0,17.0,0.0,0.0,17.0,470.0,286.6437975374082,0.0,133.69367973094316,0.0,0.0,133.69367973094316,286.6437975374082,3.0,0.0,3.0,0.0,0.0,3.0,3.0,855.0,0.0,296.0,0.0,0.0,296.0,855.0,154.0,0.0,8.0,0.0,0.0,8.0,154.0
