Dyad,Cov,SectionStartTime,TalkID,Start,End,Duration,TalkType,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_BodyOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_BodyOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_BodyOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_BodyOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_BodyOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,S_BodyOnly_Min,H_NoSpeak_Overall_Time,H_Typing_Overall_Time,H_Speaking_Overall_Time,H_SSS_Overall_Time,H_Hovering_Overall_Time,H_NoSpeak_Mean,H_Typing_Mean,H_Speaking_Mean,H_SSS_Mean,H_Hovering_Mean,H_Sound_Mean,H_NoSound_Mean,H_NoSpeak_Median,H_Typing_Median,H_Speaking_Median,H_SSS_Median,H_Hovering_Median,H_Sound_Median,H_NoSound_Median,H_NoSpeak_PopularSD,H_Typing_PopularSD,H_Speaking_PopularSD,H_SSS_PopularSD,H_Hovering_PopularSD,H_Sound_PopularSD,H_NoSound_PopularSD,H_NoSpeak_Frequency,H_Typing_Frequency,H_Speaking_Frequency,H_SSS_Frequency,H_Hovering_Frequency,H_Sound_Frequency,H_NoSound_Frequency,H_NoSpeak_Max,H_Typing_Max,H_Speaking_Max,H_SSS_Max,H_Hovering_Max,H_Sound_Max,H_NoSound_Max,H_NoSpeak_Min,H_Typing_Min,H_Speaking_Min,H_SSS_Min,H_Hovering_Min,H_Sound_Min,H_NoSound_Min
16,2,0,3,1647,2999,1353,3,853.0,0.0,0.0,500.0,65.615384615384613,0.0,0.0,41.666666666666664,65.615384615384613,0.0,41.666666666666664,22.0,0.0,0.0,42.5,22.0,0.0,42.5,62.180306629546131,0.0,0.0,26.706220665272394,62.180306629546131,0.0,26.706220665272394,13.0,0.0,0.0,12.0,13.0,0.0,12.0,174.0,0.0,0.0,107.0,174.0,0.0,107.0,4.0,0.0,0.0,9.0,4.0,0.0,9.0,1197.0,92.0,0.0,0.0,64.0,598.5,92.0,0.0,0.0,64.0,0.0,1353.0,598.5,92.0,0.0,0.0,64.0,0.0,1353.0,422.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1021.0,92.0,0.0,0.0,64.0,0.0,1353.0,176.0,92.0,0.0,0.0,64.0,0.0,1353.0
16,2,3000,0,3000,3124,125,3,27.0,0.0,48.0,50.0,27.0,0.0,48.0,50.0,75.0,48.0,98.0,27.0,0.0,48.0,50.0,75.0,48.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,27.0,0.0,48.0,50.0,75.0,48.0,98.0,27.0,0.0,48.0,50.0,75.0,48.0,98.0,0.0,125.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,125.0,0.0,125.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,125.0,0.0,0.0,0.0,0.0,125.0,0.0,125.0,0.0,0.0,0.0,0.0,125.0
16,2,3000,1,3125,3980,856,1,382.0,131.0,111.0,232.0,95.5,26.199999999999999,37.0,38.666666666666664,124.8,40.333333333333336,68.599999999999994,88.0,22.0,23.0,45.5,77.0,42.5,39.0,50.55937104039171,14.147791347061917,28.705400188814647,19.762478477042183,138.27855943710145,20.957629212824198,57.905440158934979,4.0,5.0,3.0,6.0,5.0,6.0,5.0,173.0,47.0,77.0,60.0,389.0,77.0,182.0,33.0,10.0,11.0,2.0,11.0,11.0,23.0,0.0,780.0,0.0,76.0,0.0,0.0,390.0,0.0,76.0,0.0,76.0,390.0,0.0,390.0,0.0,76.0,0.0,76.0,390.0,0.0,375.0,0.0,0.0,0.0,0.0,375.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,765.0,0.0,76.0,0.0,76.0,765.0,0.0,15.0,0.0,76.0,0.0,76.0,15.0
16,2,3000,2,3981,4427,447,3,88.0,0.0,50.0,309.0,29.333333333333332,0.0,50.0,61.799999999999997,34.5,50.0,89.75,30.0,0.0,50.0,50.0,32.0,50.0,82.0,4.1096093353126513,0.0,0.0,37.514797080618735,9.6306801421291119,0.0,63.703904903859701,3.0,0.0,1.0,5.0,4.0,1.0,4.0,34.0,0.0,50.0,114.0,50.0,50.0,181.0,24.0,0.0,50.0,14.0,24.0,50.0,14.0,0.0,447.0,0.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,447.0,0.0,447.0,0.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,447.0,0.0,0.0,0.0,0.0,447.0,0.0,447.0,0.0,0.0,0.0,0.0,447.0
16,2,3000,3,4428,4724,297,1,14.0,38.0,96.0,149.0,14.0,38.0,48.0,49.666666666666664,49.333333333333336,44.666666666666664,122.5,14.0,38.0,48.0,58.0,38.0,38.0,122.5,0.0,0.0,11.0,13.224556283251582,16.739839372652959,10.143416036468626,3.5,1.0,1.0,2.0,3.0,3.0,3.0,2.0,14.0,38.0,59.0,60.0,73.0,59.0,126.0,14.0,38.0,37.0,31.0,37.0,37.0,119.0,0.0,297.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0,297.0,0.0,297.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,297.0,0.0,0.0,0.0,0.0,297.0,0.0,297.0,0.0,0.0,0.0,0.0,297.0
16,2,3000,4,4725,4833,109,3,68.0,0.0,0.0,41.0,34.0,0.0,0.0,41.0,34.0,0.0,41.0,34.0,0.0,0.0,41.0,34.0,0.0,41.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,42.0,0.0,0.0,41.0,42.0,0.0,41.0,26.0,0.0,0.0,41.0,26.0,0.0,41.0,0.0,109.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,109.0,0.0,109.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,109.0,0.0,0.0,0.0,0.0,109.0,0.0,109.0,0.0,0.0,0.0,0.0,109.0
16,2,3000,5,4834,5560,727,1,650.0,64.0,0.0,13.0,216.66666666666666,32.0,0.0,6.5,357.0,32.0,6.5,307.0,32.0,0.0,6.5,357.0,32.0,6.5,146.52038159321802,7.0,0.0,4.5,347.0,7.0,4.5,3.0,2.0,0.0,2.0,2.0,2.0,2.0,333.0,39.0,0.0,11.0,704.0,39.0,11.0,10.0,25.0,0.0,2.0,10.0,25.0,2.0,0.0,667.0,0.0,60.0,0.0,0.0,333.5,0.0,60.0,0.0,60.0,333.5,0.0,333.5,0.0,60.0,0.0,60.0,333.5,0.0,311.5,0.0,0.0,0.0,0.0,311.5,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,645.0,0.0,60.0,0.0,60.0,645.0,0.0,22.0,0.0,60.0,0.0,60.0,22.0
16,2,3000,6,5561,5999,439,3,207.0,23.0,0.0,209.0,51.75,23.0,0.0,41.799999999999997,57.5,23.0,41.799999999999997,53.5,23.0,0.0,25.0,53.5,23.0,25.0,19.904459299363044,0.0,0.0,31.669543728951954,27.408940147331492,0.0,31.669543728951954,4.0,1.0,0.0,5.0,4.0,1.0,5.0,74.0,23.0,0.0,97.0,97.0,23.0,97.0,26.0,23.0,0.0,12.0,26.0,23.0,12.0,86.0,353.0,0.0,0.0,0.0,86.0,176.5,0.0,0.0,0.0,0.0,439.0,86.0,176.5,0.0,0.0,0.0,0.0,439.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,86.0,194.0,0.0,0.0,0.0,0.0,439.0,86.0,159.0,0.0,0.0,0.0,0.0,439.0
16,2,6000,0,6000,6736,737,3,367.0,8.0,8.0,354.0,61.166666666666664,8.0,8.0,44.25,54.714285714285715,8.0,45.25,52.5,8.0,8.0,35.0,43.0,8.0,35.0,44.149053091645008,0.0,0.0,36.642700500918323,45.209715408824884,0.0,35.849511851627774,6.0,1.0,1.0,8.0,7.0,2.0,8.0,149.0,8.0,8.0,108.0,149.0,8.0,108.0,17.0,8.0,8.0,4.0,8.0,8.0,4.0,0.0,737.0,0.0,0.0,0.0,0.0,737.0,0.0,0.0,0.0,0.0,737.0,0.0,737.0,0.0,0.0,0.0,0.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,737.0,0.0,0.0,0.0,0.0,737.0,0.0,737.0,0.0,0.0,0.0,0.0,737.0
16,2,6000,1,6737,7128,392,1,123.0,68.0,59.0,142.0,61.5,68.0,29.5,71.0,125.0,42.333333333333336,50.25,61.5,68.0,29.5,71.0,125.0,34.0,46.0,10.5,0.0,4.5,13.0,57.0,18.517259216441534,22.916969694966216,2.0,1.0,2.0,2.0,2.0,3.0,4.0,72.0,68.0,34.0,84.0,182.0,68.0,84.0,51.0,68.0,25.0,58.0,68.0,25.0,25.0,0.0,392.0,0.0,0.0,0.0,0.0,392.0,0.0,0.0,0.0,0.0,392.0,0.0,392.0,0.0,0.0,0.0,0.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,392.0,0.0,0.0,0.0,0.0,392.0,0.0,392.0,0.0,0.0,0.0,0.0,392.0
16,2,6000,2,7129,7208,80,3,0.0,0.0,59.0,21.0,0.0,0.0,29.5,21.0,29.5,29.5,80.0,0.0,0.0,29.5,21.0,29.5,29.5,80.0,0.0,0.0,23.5,0.0,23.5,23.5,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,53.0,21.0,53.0,53.0,80.0,0.0,0.0,6.0,21.0,6.0,6.0,80.0,0.0,56.0,24.0,0.0,0.0,0.0,56.0,24.0,0.0,0.0,24.0,56.0,0.0,56.0,24.0,0.0,0.0,24.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,56.0,24.0,0.0,0.0,24.0,56.0,0.0,56.0,24.0,0.0,0.0,24.0,56.0
16,2,6000,3,7209,7263,55,1,0.0,41.0,7.0,7.0,0.0,41.0,7.0,7.0,24.0,24.0,14.0,0.0,41.0,7.0,7.0,24.0,24.0,14.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,41.0,7.0,7.0,41.0,41.0,14.0,0.0,41.0,7.0,7.0,7.0,7.0,14.0,14.0,1.0,40.0,0.0,0.0,14.0,1.0,40.0,0.0,0.0,40.0,15.0,14.0,1.0,40.0,0.0,0.0,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,1.0,40.0,0.0,0.0,40.0,15.0,14.0,1.0,40.0,0.0,0.0,40.0,15.0
16,2,6000,4,7264,7424,161,3,0.0,0.0,21.0,140.0,0.0,0.0,21.0,70.0,21.0,21.0,161.0,0.0,0.0,21.0,70.0,21.0,21.0,161.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,21.0,95.0,21.0,21.0,161.0,0.0,0.0,21.0,45.0,21.0,21.0,161.0,0.0,161.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,161.0,0.0,161.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,161.0,0.0,0.0,0.0,0.0,161.0,0.0,161.0,0.0,0.0,0.0,0.0,161.0
16,2,6000,5,7425,7554,130,1,0.0,0.0,0.0,130.0,0.0,0.0,0.0,130.0,0.0,0.0,130.0,0.0,0.0,0.0,130.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,130.0,0.0,0.0,130.0,0.0,0.0,0.0,130.0,0.0,0.0,130.0,0.0,130.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,130.0,0.0,130.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,130.0,0.0,0.0,0.0,0.0,130.0,0.0,130.0,0.0,0.0,0.0,0.0,130.0
16,2,6000,6,7555,7615,61,3,0.0,0.0,0.0,61.0,0.0,0.0,0.0,61.0,0.0,0.0,61.0,0.0,0.0,0.0,61.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,0.0,0.0,61.0,0.0,0.0,0.0,61.0,0.0,0.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,61.0,0.0,0.0,0.0,0.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,61.0
16,2,6000,7,7616,7709,94,1,60.0,11.0,6.0,17.0,60.0,11.0,6.0,17.0,77.0,8.5,11.5,60.0,11.0,6.0,17.0,77.0,8.5,11.5,0.0,0.0,0.0,0.0,0.0,2.5,5.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,60.0,11.0,6.0,17.0,77.0,11.0,17.0,60.0,11.0,6.0,17.0,77.0,6.0,6.0,0.0,94.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,94.0,0.0,94.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,94.0,0.0,0.0,0.0,0.0,94.0,0.0,94.0,0.0,0.0,0.0,0.0,94.0
16,2,6000,8,7710,7825,116,3,0.0,0.0,21.0,95.0,0.0,0.0,21.0,95.0,21.0,21.0,116.0,0.0,0.0,21.0,95.0,21.0,21.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,21.0,95.0,21.0,21.0,116.0,0.0,0.0,21.0,95.0,21.0,21.0,116.0,60.0,56.0,0.0,0.0,0.0,60.0,56.0,0.0,0.0,0.0,0.0,116.0,60.0,56.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,60.0,56.0,0.0,0.0,0.0,0.0,116.0,60.0,56.0,0.0,0.0,0.0,0.0,116.0
16,2,6000,9,7826,7945,120,1,34.0,11.0,23.0,52.0,34.0,11.0,23.0,26.0,34.0,17.0,75.0,34.0,11.0,23.0,26.0,34.0,17.0,75.0,0.0,0.0,0.0,5.0,11.0,6.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,34.0,11.0,23.0,31.0,45.0,23.0,75.0,34.0,11.0,23.0,21.0,23.0,11.0,75.0,31.0,89.0,0.0,0.0,0.0,31.0,89.0,0.0,0.0,0.0,0.0,120.0,31.0,89.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,31.0,89.0,0.0,0.0,0.0,0.0,120.0,31.0,89.0,0.0,0.0,0.0,0.0,120.0
16,2,6000,10,7946,8070,125,3,49.0,47.0,9.0,20.0,16.333333333333332,47.0,9.0,20.0,52.5,28.0,14.5,15.0,47.0,9.0,20.0,52.5,28.0,14.5,2.6246692913372702,0.0,0.0,0.0,14.5,19.0,5.5,3.0,1.0,1.0,1.0,2.0,2.0,2.0,20.0,47.0,9.0,20.0,67.0,47.0,20.0,14.0,47.0,9.0,20.0,38.0,9.0,9.0,0.0,125.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,125.0,0.0,125.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,125.0,0.0,0.0,0.0,0.0,125.0,0.0,125.0,0.0,0.0,0.0,0.0,125.0
16,2,6000,11,8071,8999,929,1,430.0,195.0,74.0,230.0,86.0,65.0,24.666666666666668,38.333333333333336,99.857142857142861,53.799999999999997,50.666666666666664,35.0,44.0,21.0,33.5,44.0,44.0,48.5,84.659317266323384,36.249137920783717,14.522013940527977,22.705848487901868,90.243208800961185,36.580869317171782,33.79184648534153,5.0,3.0,3.0,6.0,7.0,5.0,6.0,205.0,116.0,44.0,68.0,236.0,125.0,112.0,1.0,35.0,9.0,11.0,1.0,21.0,11.0,160.0,703.0,66.0,0.0,0.0,160.0,351.5,66.0,0.0,0.0,66.0,431.5,160.0,351.5,66.0,0.0,0.0,66.0,431.5,0.0,342.5,0.0,0.0,0.0,0.0,262.5,1.0,2.0,1.0,0.0,0.0,1.0,2.0,160.0,694.0,66.0,0.0,0.0,66.0,694.0,160.0,9.0,66.0,0.0,0.0,66.0,169.0
17,1,0,0,0,137,138,1,0.0,33.0,45.0,60.0,0.0,11.0,15.0,15.0,19.5,19.5,26.25,0.0,12.0,13.0,14.0,19.0,19.0,26.0,0.0,3.7416573867739413,7.4833147735478827,3.3166247903553998,7.0887234393789127,7.0887234393789127,11.388041973930374,0.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,15.0,25.0,20.0,28.0,28.0,41.0,0.0,6.0,7.0,12.0,12.0,12.0,12.0,38.0,0.0,35.0,0.0,65.0,19.0,0.0,35.0,0.0,65.0,35.0,51.5,19.0,0.0,35.0,0.0,65.0,35.0,51.5,6.0,0.0,0.0,0.0,0.0,0.0,38.5,2.0,0.0,1.0,0.0,1.0,1.0,2.0,25.0,0.0,35.0,0.0,65.0,35.0,90.0,13.0,0.0,35.0,0.0,65.0,35.0,13.0
17,1,0,1,138,155,18,3,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,7.0,11.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,18.0,7.0,11.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,11.0,0.0,0.0,0.0,0.0,18.0,7.0,11.0,0.0,0.0,0.0,0.0,18.0
17,1,0,2,156,370,215,1,0.0,41.0,0.0,174.0,0.0,13.666666666666666,0.0,43.5,13.666666666666666,13.666666666666666,43.5,0.0,13.0,0.0,31.0,13.0,13.0,31.0,0.0,2.4944382578492941,0.0,31.697791721190924,2.4944382578492941,2.4944382578492941,31.697791721190924,0.0,3.0,0.0,4.0,3.0,3.0,4.0,0.0,17.0,0.0,97.0,17.0,17.0,97.0,0.0,11.0,0.0,15.0,11.0,11.0,15.0,0.0,143.0,66.0,0.0,6.0,0.0,143.0,66.0,0.0,6.0,66.0,74.5,0.0,143.0,66.0,0.0,6.0,66.0,74.5,0.0,0.0,0.0,0.0,0.0,0.0,68.5,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,143.0,66.0,0.0,6.0,66.0,143.0,0.0,143.0,66.0,0.0,6.0,66.0,6.0
17,1,0,3,371,412,42,3,0.0,0.0,8.0,34.0,0.0,0.0,8.0,17.0,8.0,8.0,42.0,0.0,0.0,8.0,17.0,8.0,8.0,42.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,8.0,32.0,8.0,8.0,42.0,0.0,0.0,8.0,2.0,8.0,8.0,42.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0
17,1,0,4,413,672,260,1,22.0,38.0,0.0,200.0,11.0,12.666666666666666,0.0,33.333333333333336,12.0,12.666666666666666,33.333333333333336,11.0,12.0,0.0,28.5,11.0,12.0,28.5,0.0,1.699673171197595,0.0,16.458702527504681,1.5491933384829668,1.699673171197595,16.458702527504681,2.0,3.0,0.0,6.0,5.0,3.0,6.0,11.0,15.0,0.0,63.0,15.0,15.0,63.0,11.0,11.0,0.0,17.0,11.0,11.0,17.0,0.0,155.0,76.0,0.0,29.0,0.0,155.0,76.0,0.0,14.5,76.0,92.0,0.0,155.0,76.0,0.0,14.5,76.0,92.0,0.0,0.0,0.0,0.0,9.5,0.0,68.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,155.0,76.0,0.0,24.0,76.0,160.0,0.0,155.0,76.0,0.0,5.0,76.0,24.0
17,1,0,5,673,728,56,3,0.0,0.0,0.0,56.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,56.0
17,1,0,6,729,939,211,1,0.0,39.0,68.0,104.0,0.0,19.5,22.666666666666668,20.800000000000001,26.75,26.75,57.333333333333336,0.0,19.5,19.0,16.0,22.0,22.0,41.0,0.0,5.5,5.9066817155564504,10.514751542475931,10.871407452579449,10.871407452579449,42.0343774652235,0.0,2.0,3.0,5.0,4.0,4.0,3.0,0.0,25.0,31.0,37.0,45.0,45.0,115.0,0.0,14.0,18.0,9.0,18.0,18.0,16.0,0.0,135.0,58.0,0.0,18.0,0.0,135.0,58.0,0.0,9.0,58.0,76.5,0.0,135.0,58.0,0.0,9.0,58.0,76.5,0.0,0.0,0.0,0.0,4.0,0.0,63.5,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,135.0,58.0,0.0,13.0,58.0,140.0,0.0,135.0,58.0,0.0,5.0,58.0,13.0
17,1,0,7,940,957,18,3,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
17,1,0,8,958,1263,306,1,0.0,68.0,19.0,219.0,0.0,17.0,19.0,43.799999999999997,21.75,21.75,47.600000000000001,0.0,10.0,19.0,33.0,18.0,18.0,41.0,0.0,13.910427743243556,0.0,33.784019891066841,12.891373084353738,12.891373084353738,33.422148345072017,0.0,4.0,1.0,5.0,4.0,4.0,5.0,0.0,41.0,19.0,109.0,41.0,41.0,109.0,0.0,7.0,19.0,18.0,10.0,10.0,18.0,10.0,221.0,47.0,0.0,28.0,10.0,221.0,47.0,0.0,28.0,47.0,129.5,10.0,221.0,47.0,0.0,28.0,47.0,129.5,0.0,0.0,0.0,0.0,0.0,0.0,119.5,1.0,1.0,1.0,0.0,1.0,1.0,2.0,10.0,221.0,47.0,0.0,28.0,47.0,249.0,10.0,221.0,47.0,0.0,28.0,47.0,10.0
17,1,0,9,1264,1301,38,3,0.0,0.0,0.0,38.0,0.0,0.0,0.0,38.0,0.0,0.0,38.0,0.0,0.0,0.0,38.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,38.0,0.0,0.0,0.0,38.0,0.0,0.0,38.0,36.0,2.0,0.0,0.0,0.0,36.0,2.0,0.0,0.0,0.0,0.0,38.0,36.0,2.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,36.0,2.0,0.0,0.0,0.0,0.0,38.0,36.0,2.0,0.0,0.0,0.0,0.0,38.0
17,1,0,10,1302,1443,142,1,0.0,20.0,0.0,122.0,0.0,10.0,0.0,40.666666666666664,10.0,10.0,40.666666666666664,0.0,10.0,0.0,30.0,10.0,10.0,30.0,0.0,2.0,0.0,20.997354330698162,2.0,2.0,20.997354330698162,0.0,2.0,0.0,3.0,2.0,2.0,3.0,0.0,12.0,0.0,70.0,12.0,12.0,70.0,0.0,8.0,0.0,22.0,8.0,8.0,22.0,11.0,75.0,53.0,0.0,3.0,11.0,75.0,53.0,0.0,3.0,53.0,44.5,11.0,75.0,53.0,0.0,3.0,53.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,30.5,1.0,1.0,1.0,0.0,1.0,1.0,2.0,11.0,75.0,53.0,0.0,3.0,53.0,75.0,11.0,75.0,53.0,0.0,3.0,53.0,14.0
17,1,0,11,1444,1466,23,3,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0
